author_id,created_at,text
GWRHelp,2025-08-12T22:21:00.050128,@121080 Hi Paul. Apologies for this. Can you PM me your postal address please? - Josh https://t.co/Fg4VGS9qNo
121080,2025-08-12T22:21:00.153513,@GWRHelp you said check isssued 26 September but not received by now
GWRHelp,2025-08-12T22:21:00.253867,@121080 Hi Paul. Was this a refund request on an unused ticket or a compensation claim for a delayed journey? Lewis
121080,2025-08-12T22:21:00.374940,@GWRHelp claim for refund for cancelled train end Aug still no answer from you. Terrible service
VirginTrains,2025-08-12T22:21:00.475266,@116421 Hey Becky. ^BT
116421,2025-08-12T22:21:00.575810,@VirginTrains Hi ^BT
VirginTrains,2025-08-12T22:21:00.676285,@121081 How do you mean Nick? ^PA
121081,2025-08-12T22:21:00.776795,@VirginTrains it's too funny to mention....would tell you the guys name but no name badge....did have a VERY manscaped ginger beard
VirginTrains,2025-08-12T22:21:00.879484,"@121081 We'll pass your comments on regarding your experience, Nick ^MM"
121081,2025-08-12T22:21:00.980309,some of the revenue protection people @VirginTrains do make me laugh....think they may take it a little too seriously #angryginger
sainsburys,2025-08-12T22:21:01.082527,@121082 That's what we like to see Joe! Faiza.
121082,2025-08-12T22:21:01.183527,Just encountered @sainsburys newest employee doing a good job keeping those floors clean. https://t.co/PoUYarRv6l
VirginTrains,2025-08-12T22:21:01.285363,@121083 They can't be stopped because messages are there to provide information to people I'm afraid. ^PA
121083,2025-08-12T22:21:01.387300,@VirginTrains please cut down on the bing bong messages. Or switch them off in the quiet carriage.
AdobeCare,2025-08-12T22:21:01.488793,@121084 Thanks! We've passed this info onto our expert- they will review and get back to you ASAP. ^NR https://t.co/iuwZCjz4Or
121084,2025-08-12T22:21:01.590894,@AdobeCare thank you!
AdobeCare,2025-08-12T22:21:01.692888,"@121084 Hi there, Sorry for the trouble, please refer the feedback link and check if you are facing the same issue: https://t.co/KE3EK09J9t ^MG"
121084,2025-08-12T22:21:01.794887,@AdobeCare So essentially my only option is to downgrade to CC 2017 again? Piss poor.
AdobeCare,2025-08-12T22:21:01.896818,"@121084 Hi there, There are couple of recommendations mentioned in the article? Have you tried them all? Thanks, ^AK"
121084,2025-08-12T22:21:01.998866,"@AdobeCare Yep. Only one that worked was returning to CC 2017.

Another stunning update from you. Really well thought out."
AdobeCare,2025-08-12T22:21:02.099450,@121084 Thanks for confirming. The team is working to fix these issues as soon as possible. ^B
121084,2025-08-12T22:21:02.201543,@AdobeCare Any progress on a fix for this problem? My workflow is in tatters here.
AdobeCare,2025-08-12T22:21:02.302176,"@121084 If that's the case then I'll recommend you to use the previous Photoshop version till we look into this issue. Adding DM link. Thanks, ^AK https://t.co/iuwZCjz4Or"
