author_id,created_at,text
AskTarget,2025-08-12T22:24:00.090286,@121594 Thanks for reaching out! Our 2017 Kids Gifting Catalog catalog can be found online at: https://t.co/yII2cdlI5u.
121594,2025-08-12T22:24:00.191281,@116062 how can I get the toy catalog? My wife is pissed that all the neighbors got one in the mail but not us.
AskTarget,2025-08-12T22:24:00.291535,@121595 We never want to disappoint our guests and we’d like to learn more about your concerns. Please DM with additional details.
121595,2025-08-12T22:24:00.404852,"@116062 Im very disappointed with your ""Up to 50%"" daily toy this year. I probably wont shop there for Xmas at all now. Wayyyyy to go! 🙄"
AskTarget,2025-08-12T22:24:00.505103,@121596 Thanks for contacting us. The album will be released on November 10th as planned.
121596,2025-08-12T22:24:00.605219,@AskTarget are you still going to release the special edition of reputation after it will release on 10th?
AskTarget,2025-08-12T22:24:00.706183,@121597 We’re looking into this and will get back to you as soon as we have that information. Thanks for reaching out to us!
121597,2025-08-12T22:24:00.806880,Hey @AskTarget Do you know if your rotisserie chickens are Whole 30 compliant? #whole30
AskTarget,2025-08-12T22:24:00.907284,@121598 We never want to disappoint our guests and we’d like to learn more. Please DM us with your order number.
121598,2025-08-12T22:24:01.009147,"Ordered game from @116062 . Came loose in bag, unsealed and case broken. Disc was loose also. Not cool. https://t.co/Ac72DPfUy3"
AskTarget,2025-08-12T22:24:01.111065,@121599 We truly apologize for the frustrations but we no longer ship to the Philippines at this time.
121599,2025-08-12T22:24:01.213158,@AskTarget Is there any other way so I could get your (target) ed? 😞😭😩
121599,2025-08-12T22:24:01.315219,I said Idc how much it costs coz I badly wanted the @116062 ed of rep but unfortunately they dont ship here in the Phil. What to do? 😭
AskTarget,2025-08-12T22:24:01.415492,@121600 Hi – Please DM us with a picture of your receipt or your REC# (located at the bottom of your receipt). Thanks!
121600,2025-08-12T22:24:01.516019,@AskTarget My wife bought a Star Wars Mystery Mini for our son. It has horror mini inside instead. Can we return since it’s been opened?
AskTarget,2025-08-12T22:24:01.617902,@121601 It's never our intention to disappoint our guests. Your feedback has been shared with our Wilmington Store Leadership team for review.
121601,2025-08-12T22:24:01.718426,"Not happy, @116062. Not.Happy. Walked into the Wilmington, NC store and something's missing. Something was not right. It smells weird! Then it hits me! I don't smell popcorn! In with the Starbucks and out with the popcorn. #PopcornAtTargetEqualsHappiness #bringbackthepopcorn"
AskTarget,2025-08-12T22:24:01.819849,@121602 We would like to look further into this and ask that you please provide us with you order number and email address.
121602,2025-08-12T22:24:01.921022,@AskTarget Can I private message you this information?
121602,2025-08-12T22:24:02.022362,just out of curiousity. @116062 what was the purpose of me pre-ordering reputation and having to pay like ten extra dollars... if it's not even going to get to me till almost a full week after it comes out? just a lil peeved thx
AskTarget,2025-08-12T22:24:02.123346,@121603 Thanks for bringing this to our attention. Please send us the store location and we'll share this with the Store Leadership team for review.
121603,2025-08-12T22:24:02.224711,@AskTarget Austin NW.
AskTarget,2025-08-12T22:24:02.325533,@121603 Thanks for letting us know the store location. We'll reach out to them. This isn't the best sale. Have a great weekend!
121603,2025-08-12T22:24:02.427754,Dang @116062 Calm down with the sale prices. Y'all need to make some kind od profit. https://t.co/WSoIRVV4V5
AskTarget,2025-08-12T22:24:02.528705,"@121604 As of now, we aren’t currently shipping to Spain. However, if you know anyone in the States, you could have them order one for you!"
121604,2025-08-12T22:24:02.630305,@AskTarget do you send to Spain? I am in love with this sick t-shirt 😱 https://t.co/oh34gkcSoJ
AskTarget,2025-08-12T22:24:02.731196,@121605 Yes! Our West Baltimore location is scheduled to be closed during the early half of 2018.
121605,2025-08-12T22:24:02.833394,@AskTarget is the target at mondawmin closing ?
AskTarget,2025-08-12T22:24:02.935221,"@121606 At this time, Target stores are only located in the US, and our apologies, but unfortunately, our Borderfree site no longer ships to Brazil."
121606,2025-08-12T22:24:03.036220,@AskTarget No problem! I'm going to US next month and I'm gonna buy it for sure :)
121606,2025-08-12T22:24:03.137055,@116062 Where's Target in Brazil?
116062,2025-08-12T22:24:03.237378,@121606 Great pick! Watch this video &amp; get the album + 2 different magazines made by Taylor—only at Target. https://t.co/brgg5SXh4r
AskTarget,2025-08-12T22:24:03.338479,"@121607 Excited for “Reputation”? For the most accurate answer, we recommend reaching out to your local Target in regards to a midnight release."
121607,2025-08-12T22:24:03.440333,The real question... Will there be a @116062 open at midnight in Orlando to buy #Reputation
AskTarget,2025-08-12T22:24:03.540722,"@121608 Your items should arrive in mint condition. Please DM us order # , email use, item specifics &amp; pictures (if possible). Thanks. https://t.co/bEVlRVM6db"
121608,2025-08-12T22:24:03.642094,Ugh. Almost everything I ordered from #HearthAndHand from @834 is broken. Whoever does their shipping is terrible.
AskTarget,2025-08-12T22:24:03.742584,@121609 These highly anticipated Taylor Swift reputation magazines will fly off the shelves! Best of luck scoring them if you go in the afternoon!
121609,2025-08-12T22:24:03.843507,@AskTarget Yes I won’t be able to make it anymore at that time. Will they run out quickly or can I go in the afternoon?
AskTarget,2025-08-12T22:24:03.946821,@121609 Great question! This album will be available when stores open tomorrow morning. Let us know if you have any other questions. Thanks!
121609,2025-08-12T22:24:04.047300,"@AskTarget will the reputation magazines by @118062 be available in stores, first thing in the morning?"
AskTarget,2025-08-12T22:24:04.148264,@121610 To provide all the great items in the Taylor Swift CD and bundles vol 1 &amp; vol 2. Please DM us for more details. Thanks for tweeting us. https://t.co/bEVlRVM6db
121610,2025-08-12T22:24:04.249325,@AskTarget it’s the exact same one? with the lyric book and everything? there’s no difference?
AskTarget,2025-08-12T22:24:04.350506,@121610 Yes the CD is the same as the one that can be purchased by itself. Thank you for reaching out to us.
121610,2025-08-12T22:24:04.451921,IS THE reputation CD THAT COMES WITH THE MAGAZINE THE SAME AS THE CD YOU WOULD BUY ALONE? i can’t find the answer pls help me @AskTarget like in a jewel case and with the lyric booklet and everything??
AskTarget,2025-08-12T22:24:04.552374,@121611 We know it's hard to wait for the items you're looking for. Please DM us your order number and email address and we can research. https://t.co/bEVlRVM6db
121611,2025-08-12T22:24:04.652623,Ordered something from target and it’s on backordered.. I’m a little upset tbh.. please @116062 how long will I be waiting
AskTarget,2025-08-12T22:24:04.753829,@121612 Great Question! We’ll be sure to forward this to our Merchandise team and tell them our guests would like a larger variety of ornaments.
121612,2025-08-12T22:24:04.855466,Hey @116062 why is there no Aimee?!? https://t.co/fxKkgCf39h
AskTarget,2025-08-12T22:24:04.956695,@121613 The Reputation magazine will include the double sided poster as well as many other perks. Check it out here https://t.co/rmdKTp2WLV
121613,2025-08-12T22:24:05.058239,@AskTarget I saw the #Reputation album comes with a double-sided poster. Will the magazines include those as well??
AskTarget,2025-08-12T22:24:05.159892,@121614 Please click here https://t.co/L6PXR5FWLB to learn more. Enjoy!
121614,2025-08-12T22:24:05.260798,@116062 yo put your Christmas socks out I’m getting annoyed waiting
AskTarget,2025-08-12T22:24:05.362842,@121615 We want our shelves fully stocked. Please provide which store you visited and we can share with the Leadership Team.
121615,2025-08-12T22:24:05.463358,"@AskTarget 5700 Overton Ridge Fort Worth  Rest looks so nice, this and the books end cap take away from it. it’s hard to see the product"
AskTarget,2025-08-12T22:24:05.564386,"@121615 Thanks for providing the store location! Your opinion is valuable to us, and will be shared with the Cityview Target Store Leadership team!"
121615,2025-08-12T22:24:05.665448,Still with the ugly end cap @116062  the rest of it looks so nice 😳 https://t.co/itqZfKZBK9
AskTarget,2025-08-12T22:24:05.765937,"@121616 We're Ready For It, too! Be sure to check your local store for these items tomorrow."
121616,2025-08-12T22:24:05.866543,@116062 the victor location hopefully will have my @118062 magazines!!!!! #Repuation
AskTarget,2025-08-12T22:24:05.967305,@121617 The decision to close a Target store is not made lightly. We value your loyalty to Target. You may still shop us on https://t.co/Gla4QrFOmf.
121617,2025-08-12T22:24:06.068759,The petition to save the #FergusFallsTarget has exceeded 10k! Come on @AskTarget! Step up and show how important greater Minn. is to you.
AskTarget,2025-08-12T22:24:06.169363,@121618 The Hearth and Hand collection is part of a multi-year partnership. Check back in when the collection refreshes in late December.
121618,2025-08-12T22:24:06.269714,@AskTarget will the Hearth and Home family pajamas be restocked??
AskTarget,2025-08-12T22:24:06.371037,@121619 We always want you to find what you're looking for. Which location were you visiting? We'd like to share this with our Buyer's team.
121619,2025-08-12T22:24:06.471252,@116062 there aren't any at my store. I've gotten some every year https://t.co/yj5hYRBssN
AskTarget,2025-08-12T22:24:06.582196,@121620 It is never our intent to send you the wrong item. Please DM us your order number and email address &amp; a picture of what you received. https://t.co/bEVlRVM6db
121620,2025-08-12T22:24:06.682795,"Box says 'Learn-to-Play Xylophone',  item in the box is 'Big Rig Building Set'. Neither of which is the Alligator Push Walker that I ordered (and is on the receipt). @116062, I have better things to do than return items that I didn't order. 😠"
AskTarget,2025-08-12T22:24:06.782980,"@121621 Apologies for the order concerns. Please give us a call, we'd love to help you get back shopping soon!"
