author_id,created_at,text
ArgosHelpers,2025-08-12T21:54:00.065021,"@116246 @116247 I'm afraid not, Jenni, this set comes pre-determined -- Mat"
116246,2025-08-12T21:54:00.166159,@116247 Hi. Am I able to add different characters to this please? https://t.co/imZepbaepE
ArgosHelpers,2025-08-12T21:54:00.266548,@116248 Hi there. It weights just over 15kgs so can be carried. Hope this helps! - Tom
116248,2025-08-12T21:54:00.368272,"@ArgosHelpers Fantastic! I don't have a car. Thank you so much, Tom. I hope you have a good shift"
ArgosHelpers,2025-08-12T21:54:00.468447,@116248 You're welcome. Have a good Halloween! - Tom
116248,2025-08-12T21:54:00.569615,"@116245 
https://t.co/WEHOSemxpf

Do you know how heavy this is? Do you need a car or can I carry it home?"
ArgosHelpers,2025-08-12T21:54:00.670464,"@116249 Hi Tim, Did you purchase this in store or was it for home delivery? - Daniel"
116249,2025-08-12T21:54:00.771790,@ArgosHelpers In store. I needed it urgently as I have to produce paperwork for a solicitor on Nov 1st.  So disappointed.
ArgosHelpers,2025-08-12T21:54:00.873437,"@116249 2/2 alternatively if you would like to return the item to your local store, my colleagues will be happy to help - Paul"
ArgosHelpers,2025-08-12T21:54:00.974914,"@116249 Hi Tim, the software and drivers can be downloaded here: https://t.co/FJie5Y5gb4 the manual can be viewed here: https://t.co/lLm5yp4bj7 1/2"
116249,2025-08-12T21:54:01.075173,Bought an #HPENVY4527 printer 2day: @116245. Waste of £££. Instructions/CD Software doesn't work. Drama getting help online. REFUND! https://t.co/tM9coNavye
Morrisons,2025-08-12T21:54:01.176001,@116250 I'll pass on your feedback. - Kirsty
116250,2025-08-12T21:54:01.277066,@Morrisons Perth.
Morrisons,2025-08-12T21:54:01.379185,"@116250 Thank you Stuart, I'll pass this on - Janay"
116250,2025-08-12T21:54:01.479820,@Morrisons love the new look cafe in my local store. Delightful veggie cajun burger but no brioche bun! 'Twas only a morning roll! https://t.co/kbZynuJ124
Morrisons,2025-08-12T21:54:01.581168,"@116250 Hi Stuart, glad you like the Cafe, sorry about the T- cake, please let me know which store this is and"
Morrisons,2025-08-12T21:54:01.681718,"@116251 Hi Carrie, awwww, they're awesome. Happy Halloween. Mark"
116251,2025-08-12T21:54:01.782111,@Morrisons 🎃🎃 https://t.co/biINVTmajm
Morrisons,2025-08-12T21:54:01.884799,@116251 Do share any fun carvings you and the kids do. Hope you have a lovely weekend :~)-Tabby
116251,2025-08-12T21:54:01.985231,"@Morrisons No problem! It's my favourite time of year, and was awesome to see no pumpkin size/shape went to waste! :)"
Morrisons,2025-08-12T21:54:02.086731,@116251 Hi Carrie. Thanks for taking the time to share your feedback :~). Glad you like it-Tabby
116251,2025-08-12T21:54:02.187032,Another day another Halloween shop.. @Morrisons really stepped up. Love the diverse range of pumpkins! #Halloween #pumpkins #mumlife 🎃💀 https://t.co/FhavEp3NyK
