author_id,created_at,text
116628,2025-08-12T21:56:00.010013,-me erday waiting for UPS https://t.co/bXr4Od96t1
UPSHelp,2025-08-12T21:56:00.110320,@116629 Thank you for reaching out to us. Please DM us details of your concern or compliment include your tracking and phone number. Don't forget to provide your shipping address. ^LG https://t.co/wKJHDXWGRQ
116629,2025-08-12T21:56:00.210613,@UPSHelp Thrilled I stayed home all day on a saturday after receiving 3 emails reassuring me my packages are out on truck for delivery. *sigh* 7Pm...nothing. 🤨
UPSHelp,2025-08-12T21:56:00.311182,@116630 I am sorry that this has happened. Please DM the tracking number and we will look into this for you. ^QJ https://t.co/wKJHDXWGRQ
116630,2025-08-12T21:56:00.412823,"Dear @UPSHelp thanks for just leaving my package on the porch, in the rain and you didnt even ring the doorbell? So there it just sat."
UPSHelp,2025-08-12T21:56:00.514577,@116631 I am sorry the package was delivered early. Please DM the tracking number. We will look into this concern for you. ^TB https://t.co/wKJHDXWGRQ
116631,2025-08-12T21:56:00.615313,@115817 WHY DID YOU MAKE ME PAY TO CHANGE MY DELIVERY DATE THEN DISREGARD THE CHANGED DATE AND DELIVERED IT ANYAYS?????!!?!!?! 😡🤬
UPSHelp,2025-08-12T21:56:00.715866,@116632 Thank you for reaching out to us. Please DM us details of your concern or compliment include your tracking and phone number. Don't forget to provide your shipping address. ^LG https://t.co/wKJHDXWGRQ
116632,2025-08-12T21:56:00.817172,@UPSHelp I dmed you guys
116632,2025-08-12T21:56:00.917677,@UPSHelp I’m having trouble with My Choice account. Please Help!
UPSHelp,2025-08-12T21:56:01.018227,@116633 We deliver up until 7:00 p.m. or until the driver has attempted to deliver every package. “During the holidays our drivers can deliver until 8:00 p.m. or later. https://t.co/wKJHDXWGRQ
116633,2025-08-12T21:56:01.119183,@UPSHelp Thank you
116633,2025-08-12T21:56:01.220539,@115817 what time do you guys stop delivering packages.
Uber_Support,2025-08-12T21:56:01.321038,"@116634 Hi, we're here to help. Please DM us the email linked to your Uber account so we can look into this for you."
116634,2025-08-12T21:56:01.421830,@Uber_Support Thanks!!!
116634,2025-08-12T21:56:01.522662,@Uber_Support DM sent
116634,2025-08-12T21:56:01.624090,@Uber_Support Hello??? What's going on????
Uber_Support,2025-08-12T21:56:01.724914,@116634 We're here to help. We just sent you a DM.
116634,2025-08-12T21:56:01.826345,@Uber_Support WTF??? Trying to book &amp; it just says Oops. Trying to get help &amp; nothing is working. HELP!!! I need to book urgently #uberdrama
Uber_Support,2025-08-12T21:56:01.927521,"@116635 Here to help. For more info regarding your concern, please visit: https://t.co/UYuIveoHXo"
116635,2025-08-12T21:56:02.027749,"@115873 why charge higher than the rate range when I order? Ordered uberblack in Geneva for a 5-min ride. Range was Ch19 -24, charged Ch32.38."
