author_id,created_at,text
117747,2025-08-12T22:02:00.022568,@ATVIAssist No thank you very much! I didn't know that steam released games according to your time zone! Thanks for the information!
117747,2025-08-12T22:02:00.123851,@ATVIAssist Thanks for the info! Will the game unlock on steam on the 3rd American time? Or is it based on your time zone and where you live?
ATVIAssist,2025-08-12T22:02:00.224958,"@117747 Hi there, the game will be launch at this Friday, that is a glitch on steam. Any other inquiry let me know ^BW"
117747,2025-08-12T22:02:00.326613,@ATVIAssist Do you happen to know when #CODWWII will be released on steam? I know it's supposed to be the 3rd but my steam says the 4th
ATVIAssist,2025-08-12T22:02:00.426881,"@117748 Hello there, do you have a screenshot of your stats prior? Also have you tried to clear your cache and power cycle ? ^RK"
117748,2025-08-12T22:02:00.528491,@ATVIAssist Cache is cleared and still not reverting back to original stats
ATVIAssist,2025-08-12T22:02:00.631317,@117748 Please send us a DM for further assistance. ^RK https://t.co/c9WoAfwenP
117748,2025-08-12T22:02:00.732716,@ATVIAssist Here is video of stream copy showing when it was reset and before it was reset. I am not aware of how to clear cashe. https://t.co/4ya9HTOg10
117748,2025-08-12T22:02:00.833551,@ATVIAssist  https://t.co/NOeWoeS8xh
117748,2025-08-12T22:02:00.934298,@ATVIAssist Here is a screenshot because video quality was garbage
ATVIAssist,2025-08-12T22:02:01.034777,@117748 Lets have you try to clear your cache - https://t.co/FUYnF1YUr6 ^RK
117748,2025-08-12T22:02:01.137341,@ATVIAssist  I just got disconnected from the Black Ops 2 servers and now all my stats are gone.
AdobeCare,2025-08-12T22:02:01.237978,"@117749 @117750 Hi Ed, sorry to hear you're having trouble here. We've looped in our Illustrator expert to help! ^Madison"
117749,2025-08-12T22:02:01.339521,"@117750 It happens when I draw small. I can enlarge the image, expand the path and then resize, but then I lose edibility…"
117750,2025-08-12T22:02:01.440945,"@117749 I just noticed this problem too. It seems like it happens most when I resize a drawing, but I don't think that is the only time. Following."
117749,2025-08-12T22:02:01.541731,"I have an advanced #adobeIllustrator problem and would LOVE some help. 

Why do I get filled areas sometimes when drawing lines? Thanks! https://t.co/cYTwB2fEGg"
AdobeCare,2025-08-12T22:02:01.641985,@117751 Sorry to hear that! Is there anything we can do to help? Let us know- we're happy to assist. ^Madison
117751,2025-08-12T22:02:01.742973,Adobe Reader DC is making everything so difficult I should be able to look at this document no matter what fucking version I have
AdobeCare,2025-08-12T22:02:01.843678,"@117752 Hi, we’re sorry about this- can you let us know more about what’s happening? We’re here to help! ^Madison"
117752,2025-08-12T22:02:01.944496,"@AdobeCare I think it’s me, not you.  I’m a newb, lol. I"
AdobeCare,2025-08-12T22:02:02.045048,@117752 Feel free to reach back out if you need anything else! We're always here to help. ^Raj
117752,2025-08-12T22:02:02.145915,"Well, I’m editing in Lightroom and my photos look like shit when I export them?"
AdobeCare,2025-08-12T22:02:02.246977,"@117753 Hi, we’re sorry about this- is this happening with all images? Which version are you using? We’re here to help! ^Madison"
