author_id,created_at,text
TMobileHelp,2025-08-12T22:07:00.061357,"@118741 Let us change thatm. DM us, let's see what's going on there. *JoanO"
118741,2025-08-12T22:07:00.163196,Happy Monday. Not. Another reminder of a 1-bar life with @115911. Yuck.
TMobileHelp,2025-08-12T22:07:00.263496,"@118742 Hey there, send us a PM and we'd be happy to further assist you in any way :) *ChanneyT"
118742,2025-08-12T22:07:00.366225,@115911 So be on the Jump program at all now?
115911,2025-08-12T22:07:00.470032,"Be ready for your next iPhone. Join our iPhone upgrade program for free!
 https://t.co/8Ge3jErEEg"
AmericanAir,2025-08-12T22:07:00.570294,@118743 Please DM your record locator. We'd like to share this feedback with the Flight Service leadership team.
118743,2025-08-12T22:07:00.670766,"@AmericanAir Sent DM. Still no commitment to better staff training and improve web alert function. Sad this is one of our leading airlines. Might be better off with JAL, CX, etc."
118743,2025-08-12T22:07:00.773869,@AmericanAir Comment doesn’t address problematic comment made by flight attendant.
AmericanAir,2025-08-12T22:07:00.874303,@118743 We understand that's important to update info quickly and we appreciate your feedback on this.
118743,2025-08-12T22:07:00.974899,@AmericanAir Problem is when you check the website compulsively and it’s not updated!
AmericanAir,2025-08-12T22:07:01.075373,@118743 Gate information is shared on the website. Just input your flight number here: https://t.co/hSJ3SkyGEd.
118743,2025-08-12T22:07:01.176108,"@AmericanAir Flght attndnt gives me, US born citizen, English lesson. AA said will record my complaint in system. Do better - train your staff! #stockreplies #microaggression"
AmericanAir,2025-08-12T22:07:01.276710,@118744 Our offer to help via DM still stands. Please have her reach us there.
118744,2025-08-12T22:07:01.377425,@AmericanAir She has. And you called her a liar.
118744,2025-08-12T22:07:01.478102,@AmericanAir is the biggest fucking joke. How are they still in business. @Delta do us all a favor and teach them how to treat customers
AmericanAir,2025-08-12T22:07:01.579291,@118745 We know we'll see her in the skies some day soon!
118745,2025-08-12T22:07:01.679480,@AmericanAir She says she can't wait to get her wings ❤️
AmericanAir,2025-08-12T22:07:01.780146,@118745 She looks like a future pilot to us! We can't wait to have her in the captain's chair.
118745,2025-08-12T22:07:01.882212,@118746 @118747 @118748 We even managed to find a real @AmericanAir lapel pin! She was disappointed we couldn't get AA wings though! https://t.co/4Ench23Pkn
118745,2025-08-12T22:07:01.983019,"I was 8 when I told them I'd be a pilot
American Airlines has the prettiest planes
Halloween 2017 @118746 @118747 @118748 https://t.co/xEjDA9aEY3"
AmericanAir,2025-08-12T22:07:02.083869,"@118749 It is indeed and we're so proud! By the way, our team in ORD loves you too, Matt. #AAfamily"
118749,2025-08-12T22:07:02.185323,@AmericanAir amazing picture of our countries flagship carriers jets!!! https://t.co/tHTaqRJEbJ
AmericanAir,2025-08-12T22:07:02.288089,@118750 She's a beauty! That's a major throwback.
118750,2025-08-12T22:07:02.389283,Hmmm @AmericanAir B747 spotted during World Series ad. #tbt #wow
AmericanAir,2025-08-12T22:07:02.493345,@118751 Please let us know if we can help in some way.
118751,2025-08-12T22:07:02.593791,@AmericanAir acá un te serbice sucia. Same price but one baggage less. Bogotá airport staff are rude and make a real mess
118752,2025-08-12T22:07:02.694331,@118745 @AmericanAir That be cool B'way Mom but I'm looking for the day she's Chad Kimball's leading lady 😉
118745,2025-08-12T22:07:02.795525,@118752 @AmericanAir No reason she can't do both!
AmericanAir,2025-08-12T22:07:02.897364,@118753 Thanks for your kind words for Cynthia and Diane! We'll be sure to forward these along to their #AATeam.
118753,2025-08-12T22:07:02.999239,On my way to #NAPABA17 and received great service from Cynthia and Diane on #AA1816 @AmericanAir - thank you! #executiveplatinum https://t.co/MPcFTiM7bd
VerizonSupport,2025-08-12T22:07:03.100333,@118754 Let's get you up to speed! Are you getting the speed issue on wired or wireless connections? ^DDD
118754,2025-08-12T22:07:03.200756,"@VerizonSupport Definite wireless. My Xbox is wired, and video constantly slows and has to cache. So I think that too"
VerizonSupport,2025-08-12T22:07:03.301964,@118754 Thank you and sorry to hear about the trouble. With no other active devices post your wired results from https://t.co/nvgWR6fWrr so we have a benchmark to work with. ^JRA
118754,2025-08-12T22:07:03.402954,@VerizonSupport It’s a little higher now https://t.co/Lg4MzEaYY2
VerizonSupport,2025-08-12T22:07:03.503379,@118754 Those wireless speeds look good. What do you get wired with no other active devices? ^JRA
118754,2025-08-12T22:07:03.603672,"@VerizonSupport It appears everything is fine now.... this happens a lot, randomly"
VerizonSupport,2025-08-12T22:07:03.704948,@118754 Thank you. Do the wired speeds ever go below 65 Mbps? ^DDD
118754,2025-08-12T22:07:03.805349,@VerizonSupport I’m paying for 75! And they were down near 30mbps when I started this
118754,2025-08-12T22:07:03.905836,Starting to wonder about @115722 ... getting 1/3 my speed again...
ChipotleTweets,2025-08-12T22:07:04.008149,@118755 Success! -Becky
118755,2025-08-12T22:07:04.109699,We got the $3 #halloween @ChipotleTweets burritos https://t.co/VO2iqqrEfO
ChipotleTweets,2025-08-12T22:07:04.211265,@118756 I'm so sorry about that. Please tell us more so we can help: https://t.co/Ax7W1Dx3Y9 -Becky
118756,2025-08-12T22:07:04.312832,When you don’t get the BOORITO discount because the cashier doesn’t realize you’re Kim Possible @ChipotleTweets
ChipotleTweets,2025-08-12T22:07:04.415175,@118757 So extra. -Becky
118757,2025-08-12T22:07:04.516699,@ChipotleTweets I just gotta big appetite. 🤷🏽‍♂️
118757,2025-08-12T22:07:04.617756,"Every time I go to @ChipotleTweets, I gotta get my burrito double wrapped. 🤤"
ChipotleTweets,2025-08-12T22:07:04.718602,@118758 We appreciate you stopping by. -Becky
118758,2025-08-12T22:07:04.819274,Sho’ did get me my $3 bowl as a chola 😂 @ChipotleTweets thanks aly!! https://t.co/GrgdHt9zC9
118758,2025-08-12T22:07:04.921416,sooooooo who gots some spooky deals because your girl is trying to eat good with $14 🙃
ChipotleTweets,2025-08-12T22:07:05.022474,"@118759 We've got you, fam. -Becky"
118759,2025-08-12T22:07:05.122905,Got 2 burrito bowls WITH guac for $6.42 lol thanks for having a Halloween promo every year @ChipotleTweets ✊🏽✊🏽✊🏽✊🏽
ChipotleTweets,2025-08-12T22:07:05.224284,@118760 Win/win/win -Becky
118760,2025-08-12T22:07:05.324766,The only redeeming quality of #Halloween is 3$ booritos at @ChipotleTweets. &amp; Wearing scrubs in public w/o feeling like a tool.
ChipotleTweets,2025-08-12T22:07:05.426145,@118761 That's frustrating – my apologies. Please tell us more here: https://t.co/Ax7W1Dx3Y9 -Becky
118761,2025-08-12T22:07:05.528855,@ChipotleTweets How U Give Us The Wrong Stuff 😒🙄😤😡😠🤬😫
ChipotleTweets,2025-08-12T22:07:05.629157,@118762 Thanks for stopping by! -Becky
118762,2025-08-12T22:07:05.730670,@ChipotleTweets Heck yea!
118762,2025-08-12T22:07:05.831083,Trick or Treat 🎃 #wediditforthebooritos @chipotletweets @ University of Central Missouri https://t.co/kjCUsj0zJH
ChipotleTweets,2025-08-12T22:07:05.931515,"@118763 No plans yet, but you never know what could happen down the line. -Becky"
118763,2025-08-12T22:07:06.031947,@ChipotleTweets can you guys come up with a loyalty system. like for every 10 burritos we get 1 free!!
ChipotleTweets,2025-08-12T22:07:06.132361,"@118764 I did follow up with our team, and hopefully your next visit is stellar. Have you visited again? -Jen"
118764,2025-08-12T22:07:06.234178,@ChipotleTweets Any word from your team?
ChipotleTweets,2025-08-12T22:07:06.335076,@118764 I'll follow up with our team. -Jen
118764,2025-08-12T22:07:06.435610,"@ChipotleTweets Lutherville, MD!"
ChipotleTweets,2025-08-12T22:07:06.536691,@118764 I'm sorry about that. Where did you visit? -Jen
118764,2025-08-12T22:07:06.637199,Throwback to last night when our @ChipotleTweets order name was “Plz add salad dressing” and they didn’t add salad dressing.
ChipotleTweets,2025-08-12T22:07:06.738784,"@118765 My apologies you aren't a fan, and we're still working to perfect our recipe. -Becky"
118765,2025-08-12T22:07:06.840113,@ChipotleTweets Aw thanks Becky xx ☺️
118765,2025-08-12T22:07:06.942631,The queso from @ChipotleTweets is surprisingly not good 😔☹️🙁
ChipotleTweets,2025-08-12T22:07:07.043656,"@118766 Were you in a costume, as well? -Becky"
118766,2025-08-12T22:07:07.144297,@ChipotleTweets no but would it have made a difference if I gave my sister the money and she paid instead?
ChipotleTweets,2025-08-12T22:07:07.245180,@118766 It's one meal per person in costume. My apologies for any frustration. -Becky
118766,2025-08-12T22:07:07.346330,@ChipotleTweets went to chipotle to get $3 bowls and got charged regular price even though my sis was wearing a costume right next to me ??
ChipotleTweets,2025-08-12T22:07:07.447157,@118767 We should have them available – just ask a cashier. -Becky
118767,2025-08-12T22:07:07.548264,"@ChipotleTweets You need signs then. Like the ones for lemons now they are behind the counter. Why is it ""food safe"" for forks but not spoons and knives?"
ChipotleTweets,2025-08-12T22:07:07.649038,@118767 There should be a sign up either at the register or the drink station. -Jen
118767,2025-08-12T22:07:07.750494,@ChipotleTweets thanks for the boorito. Why don’t your stores have knives?
ChipotleTweets,2025-08-12T22:07:07.851724,"@118768 I mean, we'll still take it. -Becky"
118768,2025-08-12T22:07:07.953803,Today I saw a grown ass man paint on a mustache and walk in to @ChipotleTweets and ask “y’all still doing the burrito costume thing?” 🙄
ChipotleTweets,2025-08-12T22:07:08.055795,@118769 Lookin' good! Thanks for stopping by. -Becky
118769,2025-08-12T22:07:08.156960,Grabbin our $3 BOO-ritos @chipotletweets - so good!! https://t.co/z4rEW3NFDr
ChipotleTweets,2025-08-12T22:07:08.258320,@118770 That''s troubling. Please provide more details here: https://t.co/Ax7W1Dx3Y9 -Becky
118770,2025-08-12T22:07:08.360059,@ChipotleTweets I ALMOST DIED WITH THIS AVOCADO SKIN IN MY BURRITO CHIPOTLE WTF https://t.co/D4UMhuJmEu
ChipotleTweets,2025-08-12T22:07:08.461188,@118771 This is concerning. Please reach out to our team at the link:  https://t.co/0f6pFdYU9j -Jen
118771,2025-08-12T22:07:08.562816,I had a $3 burrito from chipotle and now I feel sick
ChipotleTweets,2025-08-12T22:07:08.663905,@118772 It's just turned off for tonight during our Boorito promo. It'll be back on tomorrow. My apologies for any frustration. -Becky
118772,2025-08-12T22:07:08.765794,@ChipotleTweets is your mobile ordering system down?
ChipotleTweets,2025-08-12T22:07:08.866900,@118773 We shouldn't charge you for that. Please tell us more here: https://t.co/Ax7W1Dx3Y9 -Becky
118773,2025-08-12T22:07:08.968047,@ChipotleTweets ok will do thank you
118773,2025-08-12T22:07:09.070020,@ChipotleTweets git the card ... thank you!!! fyi your hand writing is amazing !!!!!
118773,2025-08-12T22:07:09.170445,@ChipotleTweets are they supposed to charge ppl who order a vegetarian bowl $2 to put the guac on the side?🤔
ChipotleTweets,2025-08-12T22:07:09.271760,"@118774 You're welcome, friend. -Becky"
118774,2025-08-12T22:07:09.372062,"Thank you, @ChipotleTweets"
SouthwestAir,2025-08-12T22:07:09.472654,@118775 @118776 Why be anything else when you can be a unicorn? Glad y'all could sit back and relax. See you again soon! ^SL
118775,2025-08-12T22:07:09.573386,Unicorn! A @southwestair flight where everyone gets a row! @52896 @52897 set up camp and will hand out candy. #improv https://t.co/RXXGPri3em
SouthwestAir,2025-08-12T22:07:09.673725,"@118777 Yes; please have her forward the email to __email__, then delete it. ^LB"
118777,2025-08-12T22:07:09.774051,Hey @SouthwestAir. My mom just got a spam email saying someone bought tix with her PayPal. Is this a known issue?
SouthwestAir,2025-08-12T22:07:09.875482,"@118778 Hi, Crystal! If you're looking to be a new Rapid Reward cardholder, you can apply here: https://t.co/AlOkr7fFaM. ^TL"
118778,2025-08-12T22:07:09.975899,@SouthwestAir Thank you for the link - applied &amp; approved. Score!
SouthwestAir,2025-08-12T22:07:10.171229,@118778 Awesome! Happy spending! ^SJ
118778,2025-08-12T22:07:10.272105,@SouthwestAir as a CA resident how do I apply for your credit card and companion pass special??? Thank you!!
SouthwestAir,2025-08-12T22:07:10.372496,"@118779 Best day of the year, especially because you're onboard! Have a wonderful flight! ^SL"
118779,2025-08-12T22:07:10.472920,California Halloween Flight @SouthwestAir #skeletoncrew https://t.co/7xpZosGsBm
SouthwestAir,2025-08-12T22:07:10.573167,@118780 The Avengers assembled for the best HalloWN yet! We appreciate everything you do for us! ^SL
118780,2025-08-12T22:07:10.673432,"Halloween is the BEST day of the year @SouthwestAir! Skits, a deck party, and hanging out with @1023 Gary Kelly, er, I mean, Thor :D https://t.co/A7I4AWgESc"
hulu_support,2025-08-12T22:07:10.777003,"@118781 Oh no! If powering off your device and modem/router doesn't help, please contact us via phone or chat: https://t.co/6YdK7bvQN7."
118781,2025-08-12T22:07:10.877315,"@hulu_support Now it won’t even buffer all the way. I can’t find out what the shows on my list are, because nothing will load. I’ll call tomorrow."
hulu_support,2025-08-12T22:07:10.984485,"@118781 Hey there! We're just circling back to make sure you're all set. If you need anything further, we're always just a tweet away! 💚"
118781,2025-08-12T22:07:11.086499,@hulu_support Love Hulu. Just wish I could watch late at night in bed. I’m impressed that you thought to follow up with me. Thank you.
118781,2025-08-12T22:07:11.187214,@hulu_support  https://t.co/YYniOVcwAO
118781,2025-08-12T22:07:11.288565,@hulu_support I’ve still can’t watch it on the back tv. Nothing loads and can’t tell which show is which. My Roku is 7 months old. Netflix works fine.
118781,2025-08-12T22:07:11.389323,@hulu_support I’ve got a older Roku 2 without the new Hulu version. Hulu works great. I’ll called customer service waited nearly an hr got disconnected.
118781,2025-08-12T22:07:11.490532,"@hulu_support I finally got through to customer service, great young man, that got everything working right for me. Took 37 min, but great service. Thx"
hulu_support,2025-08-12T22:07:11.590940,"@118781 Sorry for the delay! We're glad to hear you were able to get in touch and resolve this, Ric. 😊 Thanks for the kind words."
118781,2025-08-12T22:07:11.691813,"Really don’t like the New HULU upgrades. Says my list is empty 90% of the time, and doesn’t show what is one the 90% of the time. @115940 https://t.co/2UHz8Gr12K"
hulu_support,2025-08-12T22:07:11.792513,"@118782 Hi, Alyssa! We can't make any promises, but we'll absolutely express your interest in seeing the movie added to Hulu."
118782,2025-08-12T22:07:11.894138,"@115940 &amp; @hulu_support  

Can y'all add Cinderella with @7033 PLEASE!!!!!! 🙏🏼🤞🏽"
hulu_support,2025-08-12T22:07:11.994593,"@118783 Sorry to disappoint! We don't have the rights to stream Last Man Standing, but you bet we'll share your interest."
118783,2025-08-12T22:07:12.094987,@115940 When is @894 going to be up? I hope that what I read about it going to Hulu was true @895
hulu_support,2025-08-12T22:07:12.195782,@118784 No issues to report on our end but we're here to help out. Have you tried: https://t.co/HXpLyTU79x? What device is this on?
118784,2025-08-12T22:07:12.298115,"@hulu_support i have tried everything! Once again,its a Fitestick!no issues with @116602 or @115821 now i am locked out of 9th inning👎puke https://t.co/jOlgtTj3D7"
hulu_support,2025-08-12T22:07:12.398934,"@118784 That definitely looks frustrating. If you'd like us to take another look, please contact us here: https://t.co/6YdK7bvQN7."
118784,2025-08-12T22:07:12.499434,@hulu_support seriously https://t.co/UDvQEM3QoI to watch the World Series live and this is the BS I have been dealing with!! https://t.co/yUmxUvDwU0
hulu_support,2025-08-12T22:07:12.600278,"@118785 Sorry for the delay! If you have further questions about your account, please contact us here: https://t.co/6YdK7bvQN7."
118785,2025-08-12T22:07:12.701335,I bought it and downloaded Hulu and it says cant find your account😐 @117168 @hulu_support https://t.co/vjqR8vA9js
hulu_support,2025-08-12T22:07:12.802041,@118786 We had a few issues earlier this week but nothing to report currently. What device is it? Try out these: https://t.co/HXpLyTU79x.
118786,2025-08-12T22:07:12.904303,@hulu_support not sure what is happening but ur live stream service has been horrible the past week in 07080. reboot. reinstall. reset.
sprintcare,2025-08-12T22:07:13.004786,"@118787 Hi there! Are you having issues? Please let us know, in order for us to further assist you. -AA"
118787,2025-08-12T22:07:13.105351,@115714 Yellow stone park
118787,2025-08-12T22:07:13.206109,@115714
sprintcare,2025-08-12T22:07:13.306604,@118788 Thank you for reaching out to us. We would like to take a look into this. Please send us a Direct Message. - KC
118788,2025-08-12T22:07:13.407526,"If you have @115714, be sure to check your phone bill since they’re charging people for 411 phone calls. Who really calls 411 these days!?! https://t.co/GjeWjUuvyq"
sprintcare,2025-08-12T22:07:13.509764,"@118789 Hey Keith, this seems very concerning. What issues are you experiencing? Please DM us so we can further assist you! -SB"
118789,2025-08-12T22:07:13.610241,could of been at game  6 of the WS but of course @115714 has not fixed my issue and i never received the text or call smh. Thanks alot
sprintcare,2025-08-12T22:07:13.711487,@118160 @115714 Thank you for taking my call. I do hope that the transfer to the other department was successful. -AG
118160,2025-08-12T22:07:13.860332,@sprintcare @115714 Don’t lie for Twitter
118160,2025-08-12T22:07:13.962898,@sprintcare @115714 Bitch u a liar
118160,2025-08-12T22:07:14.077284,@sprintcare &amp; @115714 ARE COMPLETE LIERS! They force you to keep the service and won’t disconnect! #BlackTwitter #America #smartphones
sprintcare,2025-08-12T22:07:14.177796,"@118790 Hi there, we hope to have all our customers feeling appreciated. It is disappointing to received contrary feedback. -AJS"
118790,2025-08-12T22:07:14.279212,"@115714 
New customers get $25 per line unlimited, right?
What does a loyal cust. for 20+ get? Especially when the service has been crap?"
Ask_Spectrum,2025-08-12T22:07:14.381300,"@118791 Hello, Ben. i will be more than happy to assist you with your internet. Please send me a DM and we can assist you. -STS"
118791,2025-08-12T22:07:14.481459,"@115955 how do I un-get you, since clearly you don’t care about my internet not working"
