author_id,created_at,text
Uber_Support,2025-08-12T21:59:00.099076,@117203 Sorry to hear about the trouble! We're not seeing any issues on our end. Have you tried clearing your cookies?
117203,2025-08-12T21:59:00.202019,"WTH !! @115873  Totally unprofessional. First,Cancelled the ride without informing me and Second, charging me for that. 😡😠"
Uber_Support,2025-08-12T21:59:00.303435,@117204 Here to help. Send us a note at https://t.co/P4hKbfQBbP so our team can connect.
117204,2025-08-12T21:59:00.404516,"We ordered food on @115877 for 8 hungry neighborhood kids, AND THEY CANCELLED THE ORDER AFTER AN HOUR OF WAITING. R you eff'n kidding me?!"
Uber_Support,2025-08-12T21:59:00.504959,@117205 We apologize for the trouble! Send us a DM with your email address with additional details and we'll follow up.
117205,2025-08-12T21:59:00.609776,@Uber_Support I'm ready 2 file a complaint with Better Business Bureau &amp; FTC over misleading info Uber sent 2 me in an email &amp; overcharging
Uber_Support,2025-08-12T21:59:00.710452,@117206 Here to help! Send us a note at https://t.co/ZFaWy0Lkdu so our team can further assist.
117206,2025-08-12T21:59:00.810643,. @Uber_Support I ORDERED CHIPS AND QUESO AND I GOT NO CHIPS PLEASE HELP
Tesco,2025-08-12T21:59:00.911170,"@117207 Hi Hannah, I can see it's working on my end. Can you clear your cache and cookies and see if that helps? Kind regards - Rhys"
117207,2025-08-12T21:59:01.022686,@Tesco trying to spend clubcard vouchers but 'eating out' option diverts to 'lifestyle' every time - website glitch? https://t.co/GxnIP90f2s
Tesco,2025-08-12T21:59:01.122839,"@117208 I require your full name, address and email. I can log your feedback. TY - Chris 2/2"
117208,2025-08-12T21:59:01.224194,@Tesco just for completeness ordered arrived just now... over an hour late https://t.co/NGydnyAm6Q
AmazonHelp,2025-08-12T21:59:01.332128,@117209 ご迷惑をおかけしております。もしお届けした商品に問題があった場合、Amazonが発送する商品は返品・交換（可能な商品のみ）にて対応させていただいております。その場合には、お手数ですが、リンクをご参照の上お手続きください。https://t.co/TYbxdUlIYB TN
117209,2025-08-12T21:59:01.436814,amazonの梱包雑…珍しい。しかも、資格のテキスト少しページ曲がってしまってるし2冊が合体してたし…
Delta,2025-08-12T21:59:01.537132,"@117210 Hi, Conner, there is a wealth of information on our website. Here is a link  https://t.co/O04YmboCgo. Hope this helps. *TLT"
117210,2025-08-12T21:59:01.637814,@Delta I’m looking to get some information regarding Delta to help me with a presentation on Delta. Is there anyone I can contact?
Delta,2025-08-12T21:59:01.738121,@117211 ...on the upgrade list. 😃 *TJN 2/2
117211,2025-08-12T21:59:01.840820,"@Delta Should be the standby list, not upgrade?"
117211,2025-08-12T21:59:01.941126,"@Delta I had the option to see the standby list for 1445, but it’s gone now, so I believe you took me off of it"
Delta,2025-08-12T21:59:02.054585,"@117211 It is still there, try it now. I re-set the confirmation #. *TBT"
117211,2025-08-12T21:59:02.154692,.@Delta can you look at the standby list for DL1445 for tomorrow? Suppose to be on it but don’t think I’m activated on it.
SpotifyCares,2025-08-12T21:59:02.255079,"@117212 2: mobile, can you send us the Song Link instead? Just tap the three dots &gt; Share &gt; Copy Link. We look forward to your reply /JU"
117212,2025-08-12T21:59:02.355761,"Excuse me @115888 I have ✌🏽 songs that I never made available commercially, available on your service 🤔 who do I contact"
SpotifyCares,2025-08-12T21:59:02.458321,@117213 Hey there! Could you send us a DM with your account's email address? We'll take a look backstage /FR https://t.co/ldFdZRiNAt
117213,2025-08-12T21:59:02.558805,@117153 y'all charged my account 8 times ..... uhhh
AmazonHelp,2025-08-12T21:59:02.660638,@117214 失礼いたします。ご存知かと存じますが、当サイトからそのようなメールをお送りすることはございません。Amazonの名をかたるフィッシング行為が増えているようですので、どうぞお気を付けください。https://t.co/k4jy2iBODo  SM
117214,2025-08-12T21:59:02.761085,ねぇこういうのマジで頭悪いと思うんだよね。じゃあ具体的にどんなサイトにいつどの端末から登録したのか訊けば答えられるんかね。そのサイトのアクセスログに俺のIPアドレスは載ってるんかね。そもそもAmazonは「有料動画サイト」とかやってねぇよバカか。 https://t.co/kz68UogX2A
Uber_Support,2025-08-12T21:59:02.862352,@117215 Happy to help! Please confirm your email address or phone number through direct message so we can further assist.
