author_id,created_at,text
Uber_Support,2025-08-12T22:06:00.000795,@118525 Here to help! Send us a DM with your email address so we can assist.
118525,2025-08-12T22:06:00.102822,@Uber_Support I did but can you provide the items I asked about? The document spelling out what you can't have is not able to readily found.
Uber_Support,2025-08-12T22:06:00.205250,@118525 We're here to help! Please write in at https://t.co/FF2YGTGjuA and we'll be happy to look into it for you!
118525,2025-08-12T22:06:00.305491,@Uber_Support  can you guys make the list of things that stop you from becoming a driver public? It's  suspect that it can't be found simply
Uber_Support,2025-08-12T22:06:00.407418,@118526 Here to help! Contact us here; https://t.co/NcKEnQDmxQ so we can take a closer look.
118526,2025-08-12T22:06:00.508957,Is there an UberEats for candy delivery?
Uber_Support,2025-08-12T22:06:00.610401,@118527 We take this very seriously. Please contact us via https://t.co/fS660rQ8NQ so we can follow up.
118527,2025-08-12T22:06:00.710938,Hello @115873 my driver is endangering my life with his costume https://t.co/R3AG4SMdt9
Uber_Support,2025-08-12T22:06:00.812433,@118528 We're here to help! Send us a DM with your email address so we can connect.
118528,2025-08-12T22:06:00.914159,"@Uber_Support Ordered chicken nuggets and got this. Seems right!  But hey, at least you’ll look in to it in 24 hours. https://t.co/KxtHua7F7u"
Uber_Support,2025-08-12T22:06:01.016722,@118529 Here to help. Send us a note at https://t.co/OWBkgXcbMl so our team can connect.
118529,2025-08-12T22:06:01.117485,@115877 My 1st experience was NOT GOOD. All dishes poor. #cantonchilli #jumboshrimpswithspicypepper Pic when I opened the lid $16.95 https://t.co/7mMPOpz6z2
Tesco,2025-08-12T22:06:01.218418,"@118530 That's ok Rachel, I will still be happy to issue a refund for you if you could provide the rest of the information? TY - Jayne"
118530,2025-08-12T22:06:01.322142,@Tesco I’ve binned all of the packaging now!
Tesco,2025-08-12T22:06:01.422315,"@118530 Lastly, are you happy for me to pass your details on to our supplier in case they wish to contact you?

TY - Brian

3/3"
118530,2025-08-12T22:06:01.525441,@Tesco I think someone forgot the gravy!!
118530,2025-08-12T22:06:01.625596,Thank you @Tesco for the half a tin of dog food! 😳 https://t.co/0JNQlfdAna
Tesco,2025-08-12T22:06:01.725923,"@118531 Hi Kaz, I have replied to your DM. TY - Chris"
118531,2025-08-12T22:06:01.827299,"@Tesco Ps, she still enjoyed having her groceries delivered! Excellent service indeed! Cheers!"
Tesco,2025-08-12T22:06:01.927523,"@118531 That is 100% not right Kaz, if you DM me the full name, address &amp; email address on the account I will have it refunded for you :) TY - Mike"
118531,2025-08-12T22:06:02.028081,"@Tesco, mums 1st online grocery shop:wanted frozen carrots, but got frozen broccoli &amp; cauliflower instead! Not even close but we did giggle😂"
Delta,2025-08-12T22:06:02.128807,"@118532 Thank you, we're here when you Need us, Just Tweet us. 😊 *TBT"
118532,2025-08-12T22:06:02.229056,@Delta I absolutely will. Your twitter service is incredible
118532,2025-08-12T22:06:02.329558,Massive shout out to @Delta for all of their help today with my flight situation. Y’all are amazing!!
SpotifyCares,2025-08-12T22:06:02.429874,"@118533 Hey Michael, help's here! Can you DM us your account's email address? We'll take a look backstage /KC https://t.co/ldFdZRiNAt"
118533,2025-08-12T22:06:02.531089,@SpotifyCares.  Set up family premium. put wrong address. canceled. now can't set up new account w my email address. U make me pay? Help!
comcastcares,2025-08-12T22:06:02.631464,"@118534 I see that you've recently posted about your Comcast remote, DM your account # so I can look into this &amp; speak privately. ~DB"
118534,2025-08-12T22:06:02.732763,@comcastcares Thanks anyways.  Just fixed it!   Got it working.
comcastcares,2025-08-12T22:06:02.833153,@118534 Glad to hear you were able to resolve this issue. Enjoy your services. ~DB
118534,2025-08-12T22:06:02.933651,"@ComcastCares
#mobile_Care. My remote suddenly doesn’t work.  I changed the batteries with new ones and still not working"
comcastcares,2025-08-12T22:06:03.034254,"@118535 I see that you've recently posted about your Comcast services, DM your account # so I can look into this &amp; speak privately. ~DB"
118535,2025-08-12T22:06:03.134858,Cable has been out since monday with a promise of restored service every 8 hours. #comcast you suck
comcastcares,2025-08-12T22:06:03.235381,"@118536 I see that you've recently posted about your Comcast services, DM your account # so I can look into this &amp; speak privately. ~DB"
118536,2025-08-12T22:06:03.336045,@comcastcares __credit_card__
comcastcares,2025-08-12T22:06:03.436724,@118536 Please delete your last post so your information isn't public. Let's speak privately via DM. ~DB
118536,2025-08-12T22:06:03.538943,"@ComcastCares
#mobile_Care you m having issues with my service"
comcastcares,2025-08-12T22:06:03.639833,"@118537 I see that you've recently posted to Comcast, how can I help? ~DB"
118537,2025-08-12T22:06:03.740492,@ComcastCares: #mobile_Care
comcastcares,2025-08-12T22:06:03.841244,"@118538 with your full name, address, and account number so I can assist further with your concerns. -KW"
118538,2025-08-12T22:06:03.942897,Thanks @115900 for your crap 💩 cable platform freezing and marking me miss the last 15 minuets of The Flash #lame
comcastcares,2025-08-12T22:06:04.043747,"@118538 Hi, I understand your frustration and I'd like to look into the cable issues you've been experiencing. Please send a DM"
British_Airways,2025-08-12T22:06:04.144722,@118539 ...postal address? We'll be happy to then take a look at what has happened. Thanks. 2/2 ^Lolly
118539,2025-08-12T22:06:04.245571,"@British_Airways reference 17103401
34, ne231px"
118539,2025-08-12T22:06:04.346738,@British_Airways DISGUSTING COMPANY! YOU SHOULD BE ASHAMED OF HOW YOU TREAT @British_Airways CUSTOMERS. YOU REFUSE COMPENSATION WHEN DUE
British_Airways,2025-08-12T22:06:04.447622,"@118540 Very nice, Richard. Please have one for us! We hope you had a great birthday! ^Lolly"
118540,2025-08-12T22:06:04.549478,Nice chilled birthday drink at @118541 before flying @British_Airways to #losangeles tomorrow for work
British_Airways,2025-08-12T22:06:04.650864,@117532 ...airport. We're sorry for any inconvenience this may cause. 2/2 ^Lolly
117532,2025-08-12T22:06:04.751557,@British_Airways tried to check in online flying to Heathrow from Manchester onto JFK But unable Informed to get boarding pass with carrier
British_Airways,2025-08-12T22:06:04.852035,"@117532 Hi Teresa. If you continue to experience issues, we can only recommend that you check in at the...1/2"
GreggsOfficial,2025-08-12T22:06:04.952760,@118542 We don't have any Siena... sorry!
118542,2025-08-12T22:06:05.053708,@GreggsOfficial You break my heart 😭😭😭
118542,2025-08-12T22:06:05.155813,Oi @GreggsOfficial! Where the veggi sausage rolls at!?! https://t.co/WQ5rW4KNt2
GreggsOfficial,2025-08-12T22:06:05.257987,@118543 It's not part our plans right now but never say never!
118543,2025-08-12T22:06:05.359141,@GreggsOfficial Sounds like this company needs to modernise &amp; reinvent itself for new dietary requirements 👍🏻👍🏻
118544,2025-08-12T22:06:05.459594,@118543 @GreggsOfficial When I asked for gluten free they had nothing.
118545,2025-08-12T22:06:05.560168,"@GreggsOfficial @118543 Get with the programme, Greggs!"
118546,2025-08-12T22:06:05.661497,"@118545 @GreggsOfficial @118543 Well said on behalf of vegans everywhere! 
https://t.co/suVgQQCjXr"
118543,2025-08-12T22:06:05.762062,@118547 @118548 @GreggsOfficial Not good is it 🙄 why don’t you make #vegan pies &amp; increase your customers? 👍🏻
118547,2025-08-12T22:06:05.862471,"@GreggsOfficial who ate all the pies? Not me, I'm vegan and you don't have any vegan pies!"
TMobileHelp,2025-08-12T22:06:05.964259,@118549 Let's find out why it's still happening! Send me a DM so we can get this fixed. *JessicaBrenhaug
118549,2025-08-12T22:06:06.065124,.@TMobileHelp @AppleSupport you said wait 3 months for iOS 11 to fix the bug with delayed VMs and SMS. It’s still happening.
TMobileHelp,2025-08-12T22:06:06.166019,@118550 Hey there! I'd love to look into this! Hit me up in DM! https://t.co/Hxjy5gDEwA *PeteHarman
118550,2025-08-12T22:06:06.266518,@TMobileHelp watching World Series and saw this ad. Try fixing LTE in 91744 it’s only been 17 mths of poor service https://t.co/UlHSzA8pKj
TMobileHelp,2025-08-12T22:06:06.367595,@118551 Hey! I'm so X-cited about the iPhone X. Meet me in the DM so we can get on that! :) *JoySimmons
118551,2025-08-12T22:06:06.468885,"@TMobileHelp I used my 1 jump to get the iPhone x. If for some reason I do not like It, what is the return?"
TMobileHelp,2025-08-12T22:06:06.571666,@118552 Hi Bruce! We can help you out here. DM us! *GiselleM
118552,2025-08-12T22:06:06.673109,@115911 Do you guys have any promos on SIM cards if we add a new line? I heard you had $4 SIM cards if we were doing the pixel promo
115911,2025-08-12T22:06:06.773975,"Players are smashing ⚾s – the most ever!

Tweets are on 🔥 – over $1M raised!

Tweet &amp; RT with #HR4HR all game long! https://t.co/3KelVXcbbL"
TMobileHelp,2025-08-12T22:06:06.877004,"@118553 Hey Sara! Thanks for reaching out, send us a DM and we'll assist you here :) *ChanneyT"
118553,2025-08-12T22:06:06.977847,"Spent my day calling @115911 trying to get service activated, but they don't seem to want me as a customer!"
ChipotleTweets,2025-08-12T22:06:07.079409,@118554 You can always ask for more of any ingredient. -Becky
118554,2025-08-12T22:06:07.180760,@ChipotleTweets Thanks Becky with the good job ✊🏾
118554,2025-08-12T22:06:07.282710,When you go to @ChipotleTweets for $3 boo-ritos and it’s skimpier than your costume 🙄 https://t.co/LEwfG8To9n
ChipotleTweets,2025-08-12T22:06:07.384173,"@118555 We put a spell on you, and now you're all ours. -Becky"
118555,2025-08-12T22:06:07.485351,@ChipotleTweets it’s been 300 years down to the day! The Sanderson Sisters were on the hunt for children.... burritos held us over 👻 https://t.co/3eUYTq8DDc
ChipotleTweets,2025-08-12T22:06:07.587512,@118556 We should give that to you for free. Please tell us more so we can help: https://t.co/Ax7W1Dx3Y9 -Becky
118556,2025-08-12T22:06:07.689073,.@ChipotleTweets wouldn’t let me purchase a tortilla on the side? Where’s the nearest @118557? Also these handles are trash. I’m tired.
ChipotleTweets,2025-08-12T22:06:07.789532,@118558 We love you right back. -Becky
118558,2025-08-12T22:06:07.890881,I love you @ChipotleTweets
ChipotleTweets,2025-08-12T22:06:07.992182,@118559 See you soon! -Becky
118559,2025-08-12T22:06:08.094151,"$3 @chipotletweets here we come 🌯🌮 #Halloween @ Boise, Idaho https://t.co/GoUsfqaJYL"
ChipotleTweets,2025-08-12T22:06:08.195221,@118560 We're doing $3 meals if you're in costume. No tricks needed – only treats. -Becky
