author_id,created_at,text
117549,2025-08-12T22:01:00.057905,Taking off from CLT to DEN almost 2 hours late had to board a new plane bc the other @AmericanAir plane broke. I'm sick &amp; need to get home 😥
SouthwestAir,2025-08-12T22:01:00.158069,"@117550 Sure thing! Thanks so much for taking the time to share your feedback with us, Joellen. We truly appreciate it. ^MA"
117550,2025-08-12T22:01:00.258352,@SouthwestAir Found the feedback site. https://t.co/93ICsVFByI Thanks! @SouthwestAir
SouthwestAir,2025-08-12T22:01:00.360262,"@117550 We're testing this out right now, Joellen. But be sure to leave your feedback and tell us what you think at https://t.co/FKsRY9Cbz7. ^MA"
117550,2025-08-12T22:01:00.460709,Hey @SouthwestAir this is great! Saw this at @117551 - When is this coming to an airport near me? https://t.co/5AKarhozua
SouthwestAir,2025-08-12T22:01:00.563167,"@117552 If you send us a DM, we can help! ^LB"
117552,2025-08-12T22:01:00.663514,"@Southwestair, I would like to change my name on my account to my married name. How can I do this? Email address not working."
SouthwestAir,2025-08-12T22:01:00.763746,"@117553 Just call us ghosts since we like to give out free boos! Bottoms up, Chris! Happy HalloWN! ^SL"
117553,2025-08-12T22:01:00.865893,It pays to read the fine print. Well done @southwestair. And thank you! https://t.co/9xo45LgcA9
ChipotleTweets,2025-08-12T22:01:00.966065,@117554 We turned off online ordering for our Boorito promo. My apologies for any frustration. -Becky
117554,2025-08-12T22:01:01.067221,@ChipotleTweets Thx
117554,2025-08-12T22:01:01.168889,@ChipotleTweets why does your app tell me it can't connect to your supercomputer?  #imhungy. I want to order some burritos
ChipotleTweets,2025-08-12T22:01:01.269869,@117555 No plans to bring it back in the near future. -Becky
117555,2025-08-12T22:01:01.370541,@ChipotleTweets How are you fixing the issue?
ChipotleTweets,2025-08-12T22:01:00.584543,"@117555 I'm so sorry for the disappointment. I was a fan, too. -Becky"
117555,2025-08-12T22:01:00.685030,Went to go get my burrito tonight and they told me they don't serve chorizo anymore smh @ChipotleTweets #disappointed 😒
