author_id,created_at,text
AskeBay,2025-08-12T22:12:00.019588,@119682 Strange. We'd love to get more information about this. Would you be able to DM us some examples so we can forward it? ^Y
119682,2025-08-12T22:12:00.119984,@AskeBay Adding new item &amp; international ship does not use default exclusions - problematic!
British_Airways,2025-08-12T22:12:00.221129,"@119683 address, and your Customer Relations case reference number. One of the team will look into this for you and get back in touch as soon as possible to assist you further. 2/2 ^L"
119683,2025-08-12T22:12:00.322293,@British_Airways My LHR flight was cancelled so you rebooked me on a LGW flight. Was told on phone my National express coach ticket would be reimbursed with all expenses. Now you are refusing to pay??! #AvoidBritishAirways
AlaskaAir,2025-08-12T22:12:00.422741,@119684 Sorry to hear about your experience. Please DM me your 6-letter conf. code. I can give you a status update. -Kimball
119684,2025-08-12T22:12:00.526873,@AlaskaAir 50 minutes sitting on the runways waiting for “extra cargo” to get loaded on the plane. 1:10 late at this point &amp; no updates.
Safaricom_Care,2025-08-12T22:12:00.627116,"@119685 Hi, register and request for the statement by dialing *234#&gt;My M-PESA information&gt;M-PESA Statement&gt;Full Statement&gt; (Cont)"
119685,2025-08-12T22:12:00.727437,@Safaricom_Care kindly send me my statement for the last 6 months.selfcare is not https://t.co/l64QKp2qAp no 0705486349
idea_cares,2025-08-12T22:12:00.827621,@119686 Sorry for the trouble caused.We request u to visit maharashtra circle idea store to link ur idea number with aadhaar card.
119686,2025-08-12T22:12:00.927944,@idea_cares I visited idea store. I was informed to get a local person hving adhar frm MH. When adhar is valid across country then why such requirement?
119686,2025-08-12T22:12:01.028811,@idea_cares Will anyone plz care to advise on the matter?? Y is such neccessity to bring a local person as guarantor for ekyc? Any govt mandate on this?
idea_cares,2025-08-12T22:12:01.129159,"@119686 than we will take necessary action against them.2/2
Rgds,Mohit"
idea_cares,2025-08-12T22:12:01.229619,@119686 Sorry for the trouble.Please visit some other nearest Idea store.If this time they don't help you 1/2
119686,2025-08-12T22:12:01.330444,"@idea_cares Idea no. 9689904996
Alternate no. 9423912452"
idea_cares,2025-08-12T22:12:01.431312,"@119686 We are here to help you. Please DM your Idea &amp; Alternate number for further assistance. Regards, Mahindra"
119686,2025-08-12T22:12:01.531656,"@idea_cares I am frm Bihar,employed n posted in Maharashtra. Adhar card is of Bihar. Idea care said cant link adhar to my MH no. Plz hlp"
AzureSupport,2025-08-12T22:12:01.633686,@119687 We wanted to check back in and see if the documentation provided has helped you? Let us know!  ^DO
119687,2025-08-12T22:12:01.734400,"@AzureSupport Thanks for checking.  Unfortunately, the issue is still not resolved.  I reset the SSH configuration and restarted the VM as well"
AzureSupport,2025-08-12T22:12:01.834821,@119687 Could you post this on https://t.co/BhIYB8fAnp and send us the link? We'll have an engineer take a look. ^DO
119687,2025-08-12T22:12:01.935586,@AzureSupport Done.  Thanks
AzureSupport,2025-08-12T22:12:02.036229,"@119687 If you send us on the URL details, we will get this to the relevant department to respond to you. ^BG"
119687,2025-08-12T22:12:02.136578,@AzureSupport Url for the VM on Azure Portal?
AzureSupport,2025-08-12T22:12:02.236841,@119687 The URL or the forum post we advised you to create. ^PC
119687,2025-08-12T22:12:02.337133,@AzureSupport https://t.co/V3f0DNQGJL
AzureSupport,2025-08-12T22:12:02.438147,@119687 We have flagged your post with our engineers please monitor for updates. ^PC
119687,2025-08-12T22:12:02.538731,@AzureSupport Thank You
119687,2025-08-12T22:12:02.640438,@azuresupport #azTechHelp unable to connect to hyperledger virtual machine.  connect button is grayed out.
AzureSupport,2025-08-12T22:12:02.741070,@119688 Are you still seeing this issue? Please let us know if there is anything we can do to help. ^DO
119688,2025-08-12T22:12:02.842287,@azuresupport #azhelp: How do I create a custom attribute that I can then use for my Exchange Online users?
AzureSupport,2025-08-12T22:12:02.943938,@119689 Are you still seeing this issue? Please let us know if there is anything we can do to help. ^DO
119689,2025-08-12T22:12:03.045140,@AzureSupport here you go https://t.co/NawaimRCTb
AzureSupport,2025-08-12T22:12:03.145690,@119689 Could you post this on https://t.co/Cl06MvKKJT and send us the link? We'll have an engineer take a look.   ^SN
119689,2025-08-12T22:12:03.251380,@AzureSupport No. The system my Logic App Connector targets uses Basic Auth.
AzureSupport,2025-08-12T22:12:03.351673,"@119689 Just to confirm, would you be referring to this? https://t.co/WhU4zHxb5e ^SN"
119689,2025-08-12T22:12:03.451859,@AzureSupport Maybe.. how can I specify the username and password (for basic auth) required by my Connector?
AzureSupport,2025-08-12T22:12:03.553508,@119689 Would these additional options work: https://t.co/4MObTh2kOt? ^JI
119689,2025-08-12T22:12:03.661284,@AzureSupport same problem on IE and chrome
