author_id,created_at,text
AmazonHelp,2025-08-12T22:17:00.091158,@120460 ご迷惑をおかけしております。状況をお調べした上でご案内させていただきますので、恐れ入りますが、リンクよりカスタマーサービスにお問い合わせください。https://t.co/J6YEizo6qC TN
120460,2025-08-12T22:17:00.192728,"@AmazonHelp あああ……いえ、今は指定時間少し過ぎてるだけなのでそこまで気にしてないです大丈夫です
すみませんありがとうございます"
AmazonHelp,2025-08-12T22:17:00.294329,"@120460 かしこまりました。ご心配をおかけしております。
お待ちいただいても届かない場合には、ご遠慮なく先ほどのURLよりご連絡くださいませ。TY"
120460,2025-08-12T22:17:00.396418,Amazonからの荷物来ないぽよーーーーー
AmazonHelp,2025-08-12T22:17:00.497299,"@120461 Hey, US should ship to Denmark, are you getting an error message? ^AS"
120461,2025-08-12T22:17:00.599225,"I’m trying to order a Fire HD Kids tablet from @115821 but I can’t seem to find any region that ships to Denmark. Not UK, DE or US 😞"
AmazonHelp,2025-08-12T22:17:00.701573,@120462 You can find the list of authorized seller's here: https://t.co/JotO6OLmGA ^SH
120462,2025-08-12T22:17:00.802066,@AmazonHelp okay!
120462,2025-08-12T22:17:00.904949,@115850 amazon stick from https://t.co/cvJQ06p7ve is authorized seller?
AmazonHelp,2025-08-12T22:17:01.005092,"@120463 Pls reach out here so we can check this for you 
https://t.co/lnp3A1Qpxe ^KM"
120463,2025-08-12T22:17:01.105721,@AmazonHelp are brighton tickets available today for the morrissey presale? they aren’t on the website and i got worried
AmazonHelp,2025-08-12T22:17:01.206176,@120464 申し訳ございませんが、今後の配信予定についてはご案内することができません。配信を心待ちにされているところ誠に恐れ入りますが、適宜サイト上などをご確認ください。TN
120464,2025-08-12T22:17:01.306682,"@120465 ありがたや...ありがたや...
所でグランドツアーシーズン2の配信はまだでしょうかー？"
120465,2025-08-12T22:17:01.407341,"🎊#ガルパン 見放題一挙配信決定🎊 
アニメ「ガールズ&amp;パンツァー」のTVシリーズ・OVA・劇場版が11/17より #Amazonプライムビデオ で一挙配信決定📢見放題独占配信となる劇場版は特典映像「#秋山優花里 の戦車講座」付き！https://t.co/PDxWrlMkxZ https://t.co/ysSDBbBA2X"
AmazonHelp,2025-08-12T22:17:01.507862,"@120466 Currently, we do not have an update on this. Please stay tuned. ^HK"
120466,2025-08-12T22:17:01.608484,@AmazonHelp When will Madam Secretary S4 will be available on Amazon Prime Video India?
AmazonHelp,2025-08-12T22:17:01.709153,"@120467 We send a limited number of invitations each week to customers, so keep an eye on your inbox. ^ZH"
120467,2025-08-12T22:17:01.809828,@AmazonHelp That I do daily. Can't the request be prioritized?
AmazonHelp,2025-08-12T22:17:01.910396,"@120467 As informed earlier, we will forward your request. However, I request you to wait for it. (2/2)^HR"
AmazonHelp,2025-08-12T22:17:02.010861,@120467 Thank you for showing the interest towards our device. Good things come to those who wait. 😇 (1/2)^HR
120467,2025-08-12T22:17:02.111123,"@115850 Want to try Amazon Echo Dot, have requested an invite. Invite bhej do yaar!!"
AmazonHelp,2025-08-12T22:17:02.212099,"@120468 Hey, what is your reason for returning the items? ^AS"
120468,2025-08-12T22:17:02.313122,@AmazonHelp The item doesn't do what I need it to do.
AmazonHelp,2025-08-12T22:17:02.413488,@120468 Please reach out to us directly here: https://t.co/hApLpMlfHN and we can help arrange a return for you. ^PK
120468,2025-08-12T22:17:02.513960,"Amazon is starting to piss me off. All of the sudden it wants to charge me money to return shit. No thank you.
@115821"
AmazonHelp,2025-08-12T22:17:02.614197,@120469 You may request an immediate call back from us here: https://t.co/vlvfJr4nN9. Do you see any error? ^HK
120469,2025-08-12T22:17:02.714758,@AmazonHelp Please call back me...
AmazonHelp,2025-08-12T22:17:02.815171,@120469 on 'call me' option and a call shall be connected with our support team. 2/2 ^SH
120469,2025-08-12T22:17:02.915491,@AmazonHelp No option of call with customer care
AmazonHelp,2025-08-12T22:17:03.017124,"@120469 If you're unable to arrange a call back, kindly contact our support team using the chat/email option and we'll help you. ^ZH"
120469,2025-08-12T22:17:03.117645,@AmazonHelp I am already still awaiting since 12.10.2017 for your solution. But no any satisfied resolution provide from Amazon side.
AmazonHelp,2025-08-12T22:17:03.219377,@120469 Apologies for the ordeal Kaushal. Please share your details here: https://t.co/GIJyeYqKE0 and I'll get back to you. ^HN
120469,2025-08-12T22:17:03.320271,@AmazonHelp On every reply share your details..
120469,2025-08-12T22:17:03.421658,@AmazonHelp How many time I send detail.??
AmazonHelp,2025-08-12T22:17:03.523311,@120469 Sorry for the confusion. Please reply to the email sent by our team earlier &amp; we'll update you on this. ^RS
120469,2025-08-12T22:17:03.623969,@AmazonHelp I already reply
120469,2025-08-12T22:17:03.725084,@AmazonHelp What is this..??
120469,2025-08-12T22:17:03.825754,@AmazonHelp Now I am totally upset with Amazon Service
AmazonHelp,2025-08-12T22:17:03.056503,@120469 Please click here: https://t.co/2l2eM2Q8NU after selecting the appropriate issue click 1/2 ^SH
120469,2025-08-12T22:17:03.157188,@AmazonHelp How many more long time I will wait for solution...?? I am not able to call contact with Amazon care
AmazonHelp,2025-08-12T22:17:03.257483,"@120469 Thanks for the update, we've received your reply to our correspondence. We'll get back to you at the earliest. ^SC"
120469,2025-08-12T22:17:03.361617,@AmazonHelp I already replied
AmazonHelp,2025-08-12T22:17:03.462346,@120469 Could you please confirm if you have replied to the email sent by us. ^VH
