author_id,created_at,text
121404,2025-08-12T22:23:00.056692,"@AmazonHelp Does your policy varies place to place and person to person?
  https://t.co/81voxyrG4y"
AmazonHelp,2025-08-12T22:23:00.157475,@121405 Choose Reason &gt; Choose Issue &gt; Choose the mode of contact E-mail (2/2) ^GK
121405,2025-08-12T22:23:00.257718,"@AmazonHelp Yes, I just did. Not helping. Provide an email ID I can write to."
AmazonHelp,2025-08-12T22:23:00.362913,"@121405 Just to confirm, have you tried contacting us via chat or email through the link provided earlier? ^HS"
121405,2025-08-12T22:23:00.463186,"@AmazonHelp Phone, your IVR options are not flexible."
AmazonHelp,2025-08-12T22:23:00.564707,@121405 Did you contact us directly via phone or chat: https://t.co/hApLpMlfHN? ^AB
121405,2025-08-12T22:23:00.665190,@AmazonHelp There was no way I could communicate that I never subscribed for a prime membership on your dot com website.
AmazonHelp,2025-08-12T22:23:00.765812,@121405 I apologize for the trouble! What options were you given when you called in and spoke with us? ^NC
121405,2025-08-12T22:23:00.867190,@115821 Deducting $10.99 from my credit card every month. Tried reaching you on your toll-free number but no help.
AmazonHelp,2025-08-12T22:23:00.968107,@121405 Please click on the link and follow the path: login &gt; Choose an option &gt; (1/2) ^GK
AmazonHelp,2025-08-12T22:23:01.069978,"@121406 Hi Katie. If you get in touch: https://t.co/JzP7hlA23B, we'll be happy to look into this with you. ^DC"
121406,2025-08-12T22:23:01.170893,@AmazonHelp i have had a payment taken THREE times and no product!
AmazonHelp,2025-08-12T22:23:01.273764,"@121406 Hi, sorry to hear that, please get in touch with us here: https://t.co/JzP7hlA23B we'll help ^AS"
121406,2025-08-12T22:23:01.374422,@AmazonHelp No i’ve already done that and you have taken more money out of my bank! Someone needs to contact me not an auto form
AmazonHelp,2025-08-12T22:23:01.475089,@121406 We're unable to access your acc here. Get in touch here: https://t.co/JzP7hlA23B and we'll be happy to help. ^RS
121406,2025-08-12T22:23:01.576659,@AmazonHelp had an email saying payment has been reversed but has been taken AGAIN this morning.
AmazonHelp,2025-08-12T22:23:01.677155,@121407 We're sorry to hear that. Could you please tell us what went wrong so we could check? ^HK
121407,2025-08-12T22:23:01.777993,@AmazonHelp Amazon Id __email__ I have added ₹460 and make a Jio recharge 399. As per your offer 101 cashback+ 20% on first top-up.I didn't
AmazonHelp,2025-08-12T22:23:01.879575,"@121407 Please don't provide your order details,we consider it to be personal information. Our page is visible to the public.2/2^SC"
AmazonHelp,2025-08-12T22:23:01.980986,"@121407 I get how you feel, I’d like to help you; please fill this form: https://t.co/beaaDm0muc and I’ll contact you soon. 1/2^SC"
121407,2025-08-12T22:23:02.082396,@115850 your Amazon pay offer is more complected than GST and thats all a bundle of crooks.
AmazonHelp,2025-08-12T22:23:02.183662,@121408 Sorry for the trouble with the delivery. Have you reported this to our support team here: https://t.co/2t6DQoUmNZ? ^HR
121408,2025-08-12T22:23:02.285427,@AmazonHelp  I reported 5 times
AmazonHelp,2025-08-12T22:23:02.386074,@121408 Apologies for the trouble. Please fill up this form: https://t.co/GIJyeYqKE0 and we'll reach out to you with an update. ^HK
121408,2025-08-12T22:23:02.486739,@AmazonHelp  Amazon is just making me fool from last 10 days ...is there any system
AmazonHelp,2025-08-12T22:23:02.588061,@121408 Sorry for any inconvenience. Could you confirm sharing your details in the link provided above by ^HK ? ^KA
121408,2025-08-12T22:23:02.689171,@AmazonHelp  can anybody is there for help me I had called amazon 20 times but I don't know where is my product.. Will I get this or not
AmazonHelp,2025-08-12T22:23:02.790268,"@121408 If you're unable to find our correspondence, you may fill the form again https://t.co/SK1AZRszNa and we'll assist you. 2/2^PJ"
AmazonHelp,2025-08-12T22:23:02.890829,@121408 I request you to reply to the email sent to you by the Social Media team for further assistance. 1/2 ^PJ
121408,2025-08-12T22:23:02.991936,"@115850 I gt 2 updated from Amazon
First my product got shiped..
2nd I refused to take product...no cl for delivery"
Uber_Support,2025-08-12T22:23:03.093180,@121409 Oh no! Please send us a note at  https://t.co/UuEqrZQbvE and we'll be sure to follow up.
121409,2025-08-12T22:23:03.195053,When you order #UberEats and the food that turns up is disgusting.
Uber_Support,2025-08-12T22:23:03.297183,@121410 Happy to take a closer look! Can you please send us a DM with your email address so we can follow up?
121410,2025-08-12T22:23:03.398555,@115877 I placed the order for first time. It showed 109 as pending amount and deducted two amounts. Help!
Uber_Support,2025-08-12T22:23:03.500552,@121411 Please send us a DM with your account email address + details and we'll connect.
121411,2025-08-12T22:23:03.601863,"@Uber_Support My email id is __email__ &amp; mob 8860603869, I have been overcharged, instead of 129Rs. 1045Rs have charged."
Uber_Support,2025-08-12T22:23:03.702270,"@121411 Thank you for that information, Ameet. A member of our team will be following up with your support inquiry as soon as possible."
121411,2025-08-12T22:23:03.802549,"@Uber_Support Thank you very much,money reversed....
Faster resolution to it would have given a better exp. which is expected from Uber.."
121411,2025-08-12T22:23:03.922087,"@Uber_Support I at least expect a call or email for my concern raised to you, that much professionalism can we expect"
121411,2025-08-12T22:23:04.022344,@Uber_Support Uber is forcing me to shift on Ola or any other alternative..
121411,2025-08-12T22:23:04.123066,@Uber_Support Can I expect a revert please?? I have made the payment also but no revert on complaint &amp; obviously no refund..pathetic service
121411,2025-08-12T22:23:04.223349,"@Uber_Support Ok, I am waiting for your revert &amp; immediate resolution.."
Uber_Support,2025-08-12T22:23:04.324049,@121411 Oh no! Please DM us the email linked to your account so we can look into this for you. We look forward to your response.
121411,2025-08-12T22:23:04.424583,"@Uber_Support I didn’t even get a reply message assuring me for the investigation of the matter,very unprofessional,Iam deleting the app right now goodbye"
Uber_Support,2025-08-12T22:23:04.525148,@121411 We're here to help! Please send us a note here; https://t.co/1xM0TILvAI so our team can connect.
121411,2025-08-12T22:23:04.625411,"@115873 @Uber_Support can you please justify this, 11 km of distance 129Rs was the fare in Uber pool &amp; here come the final bill of 1046 Rs. https://t.co/4SKqbHq7M1"
Uber_Support,2025-08-12T22:23:04.725881,"@121412 Here to help, Ally! Send us a note here, https://t.co/e8HVorX5rh, and our team will follow up."
121412,2025-08-12T22:23:04.826257,"@115873 this ""completing a trip"" before picking me up is #rubbish I cancelled that and got another one in a fraction of the time."
Uber_Support,2025-08-12T22:23:04.927115,@121413 We're here to help! Send us a note at https://t.co/OhfgxSAY58 so we can assist.
121413,2025-08-12T22:23:05.027498,@Uber_Support @115873
121413,2025-08-12T22:23:05.128071,@Uber_Support I just paid an outstanding amount for a ride with my paytm. Got a msg from my bank saying money got debited. Still outstanding
TMobileHelp,2025-08-12T22:23:05.229890,@121414 You can rely on me to take a look for you! Click on my profile to DM me: https://t.co/TVma9yY2zi *TJEllwood
121414,2025-08-12T22:23:05.330715,Am I missing something? @TMobileHelp https://t.co/t8kpBlz1lq
AmericanAir,2025-08-12T22:23:05.431107,@121415 We're taking a closer look at this Matthew. We appreciate you letting us know.
121415,2025-08-12T22:23:05.531363,@AmericanAir Thank u
121416,2025-08-12T22:23:05.632413,@AmericanAir @121415 If u r holding the flight let me in.  Got here at 5:05....
121415,2025-08-12T22:23:05.733603,. @AmericanAir might want to hold 6am flight to philly from Ottawa. Lots of people missing bc of slow moving customs lines
British_Airways,2025-08-12T22:23:05.834517,"@121417 Hi Bryan, are your travel colleagues on the same booking as you? ^Jane"
121417,2025-08-12T22:23:05.934941,"@British_Airways No, unfortunately not - we each have separate booking codes. In future, I will request we book in the same batch if that will help ...?"
British_Airways,2025-08-12T22:23:06.037882,"@121417 Hi Bryan, we'd definitely recommend this in the future. I'm sorry we couldn't help you out for this one! ^Kimbers"
121417,2025-08-12T22:23:06.138489,@British_Airways if I have priority boarding (Exec. Club) but my travel colleagues do not - can they still board early with me?
British_Airways,2025-08-12T22:23:06.240161,"@121418 Hi Jacqueline, yes these are fine to take in your hand luggage. ^Jane"
121418,2025-08-12T22:23:06.340794,@British_Airways thank you Jane xx
121418,2025-08-12T22:23:06.440987,@British_Airways can you carry Christmas baubles in hand luggage? Some made of thin fragile glass?
British_Airways,2025-08-12T22:23:06.542846,"@121419 We're very sorry about the inconvenience, Jonathon. Our Customer Relations team will be in touch soon. ^Alex"
121419,2025-08-12T22:23:06.644737,@British_Airways This happened in Aug.and it is now Nov! I've been waiting for over two months..U have my banking info and sent my money TO THE WRONG PERSON!
British_Airways,2025-08-12T22:23:06.744885,"@121419 We're very sorry to hear this, Jonathon. Please be assured our Customer Relations team will be in touch as soon as possible. ^Jane"
121419,2025-08-12T22:23:06.846372,"Can u believe @British_Airways still owes me money since Aug?! Not only did they send my $ to the wrong person, they stopped replying to me"
British_Airways,2025-08-12T22:23:06.947998,"@121420 We're glad you got sorted, Alyson. Let us know if we can help with anything else. ^Alex"
121420,2025-08-12T22:23:07.049599,@British_Airways Yes. Don’t worry. I figured that out 5 hours ago. Fortunately finally got through to you on phone and sorted now.
British_Airways,2025-08-12T22:23:07.151136,"@121420 Hi Alyson, we are having intermittent issues on Manage My Booking. Please keep trying but you may need to check in at the airport. ^Helen"
121420,2025-08-12T22:23:07.251993,"@British_Airways hi. I can’t check in on the app or website, it keeps looping back to advance passenger information. Is it just me?"
SouthwestAir,2025-08-12T22:23:07.352522,"@121421 We'd love to see you onboard soon, DJ! ^KM"
121421,2025-08-12T22:23:07.453447,@SouthwestAir Definitely interested in some free tix. Daddy's been working awfully hard.
SouthwestAir,2025-08-12T22:23:07.554499,"Rapid Rewards means any seat, any day, any time. Pick a seat, tell a story. #175stories https://t.co/MUuGKvwyke"
sprintcare,2025-08-12T22:23:07.655143,@121422 Hey there! Questions? You’ve come to the right place. Please let us know how we can be of assistance today. - RC
121422,2025-08-12T22:23:07.756683,@sprintcare Ok can y’all dm me or something
121422,2025-08-12T22:23:07.857238,I need somebody from @sprintcare to answer a question I have ASAP
GWRHelp,2025-08-12T22:23:07.957813,@121423 Hi Kat. These have yet to be released. We are hoping these should be released by the end of the week - Josh
121423,2025-08-12T22:23:08.059642,"@GWRHelp OK cool - the website says the end of October so I was just checking! Thank you, Josh :) I will keep checking!!"
121423,2025-08-12T22:23:08.161712,@GWRHelp any update on these tickets?! I can't see them on there still! :( thanks.
GWRHelp,2025-08-12T22:23:08.263329,"@121423 Hi Kat, they have been released up to 31 December but over Christmas period they are restricted to select trains. -Andy"
121423,2025-08-12T22:23:08.364974,@GWRHelp fab - scrolled through and found one!!! Thank you Andy :)
121423,2025-08-12T22:23:08.466479,@GWRHelp have I missed the window for cheap Plymouth to Paddington tix for 29th December? Looking for a 1st class ticket! Thanks :)
GWRHelp,2025-08-12T22:23:08.566737,@121424 Hi James. I would advise checking with your bank. They will be able to confirm if it was ringfenced or not - Josh
121424,2025-08-12T22:23:08.671342,"@GWRHelp Looking like it wasn't a ringfenced amount, as hasn't been released. My account was debited twice. How do I claim my £10.80 back?"
GWRHelp,2025-08-12T22:23:08.771983,@121424 Hello James. The process can take up to ten working days to be released into the account. - Jordan
121424,2025-08-12T22:23:08.872812,"@GWRHelp Hi wasn't released back. Two debits of £10.80 for one ticket costing £10.80 details in previous tweets in this conversation, Please advise."
GWRHelp,2025-08-12T22:23:08.973846,@121424 Sounds like the first charge was 'ringfenced'. It's an automatic banking procedure. Should be released back in your account after a few days
121424,2025-08-12T22:23:09.075756,@GWRHelp Only one ticket printed.
121424,2025-08-12T22:23:09.176909,"@GWRHelp I didn’t see error message, but staff member said that didn’t work and asked me to try again. That time I did chip and pin, not contactless."
GWRHelp,2025-08-12T22:23:09.277900,@121424 Hi James. Was there an error message that showed when you attempted this first? What did staff say please? Natalie
121424,2025-08-12T22:23:09.379816,@GWRHelp How do I claim refund of the £10.80 as was only given a single ticket and receipt?
121424,2025-08-12T22:23:09.480017,@GWRHelp checking my bank statement you charged me twice for a ticket I bought on the train. I did contactless and then asked to enter PIN. https://t.co/uAMrMIaT4t
GWRHelp,2025-08-12T22:23:09.581219,@121425 Hi Rebecca. We're hoping to be able to release them this week. Lewis
121425,2025-08-12T22:23:09.681682,Hi @GWRHelp when will London-Cornwall xmas tickets be released? Website says late October. Thanks!
VirginTrains,2025-08-12T22:23:09.782344,@121426 @120576 It's all part of the job Robert. ^PA
121426,2025-08-12T22:23:09.883014,"@VirginTrains @120576 So I can see! Well done!! If @120576  was called 'Stagecoach (slightly Virgin)' it would clarify, but would be a bit of a mouthful"
121426,2025-08-12T22:23:09.984264,. @VirginTrains @120576 Don't you get totally fed up explaining to passengers that they've tweeted the wrong company?!? #confusion
VirginTrains,2025-08-12T22:23:10.085620,@121427 You'll need to speak to @121428 regarding this. ^PA
121428,2025-08-12T22:23:10.186527,"@VirginTrains @121427 Sorry to hear it's cold on board Stacey, please speak to a member of the on-board crew who may be able to help. ^Max"
121427,2025-08-12T22:23:10.287705,Currently on the 09.04 Birmingham New street to Bournemouth @VirginTrains and it's FREEZING. Why is the air con blowing out cold?! Brrr!
VerizonSupport,2025-08-12T22:23:10.388219,"@121429 @121430 We'd definitely value the opportunity to have you in the Verizon family.
^BAB"
121429,2025-08-12T22:23:10.489376,@VerizonSupport @121430 See @121430 they want you. What has @115955 done for you lately??
121429,2025-08-12T22:23:10.590606,@121430 @Ask_Spectrum @115955 #Timewarnercable was the single worst provider I ever had. Changing the name is window dressing. Get Fios or similar. You’ll be happy.
121430,2025-08-12T22:23:10.691038,Is the @Ask_Spectrum outage nationwide? How is there any outage these days? Is AT&amp;T internet better? Ready to give up on @115955
sainsburys,2025-08-12T22:23:10.791723,@121431 That's the kind of service we like to hear. Could you let me know Lauren what time you were in the store please? Shaun
121431,2025-08-12T22:23:10.892550,@sainsburys Hi. It would have been between 2 and 3 pm on Monday
sainsburys,2025-08-12T22:23:10.993893,@121431 Thanks for your feedback Lauren. I've logged this with our Customer Service Manager to ensure Linda gets the praise she deserves. Shaun
121431,2025-08-12T22:23:11.095621,"@sainsburys thanks to Linda who served me at your store in Colchester Ave today (Wales) heard me say I’d forgot milk, sent colleague to get"
sainsburys,2025-08-12T22:23:11.196874,@121432 You can call in and ask to speak with the PR Ambassador. Good luck! Lauren
121432,2025-08-12T22:23:11.298546,@sainsburys Is there a list of names of who that is for each store? Or do we just call in and as for the “PR ambassador” ?
sainsburys,2025-08-12T22:23:11.399128,"@121432 Hi there, I'd advise speaking with your local store's PR ambassador about this. They'll be able to help further. Robbie"
