author_id,created_at,text
120007,2025-08-12T22:14:00.006598,@XboxSupport are xbl chat services having issues?
AirbnbHelp,2025-08-12T22:14:00.108270,"@120010 Hi Elisa, we're here to help. Any travel credits that you have are automatically applied to qualifying reservations. 1/2"
120010,2025-08-12T22:14:00.209231,"@115783 If i have gift Credit for friends creating an account, do I have to use all my Credit in Just one reservstion or can I manage it?"
JetBlue,2025-08-12T22:14:00.309821,@120011 We're sorry to hear about the cancellation. Have you been rebooked already?
120011,2025-08-12T22:14:00.411898,"@JetBlue Not yet, any particular reason why this flight was canceled?"
JetBlue,2025-08-12T22:14:00.513426,@120011 ...accommodated onto a new flight. 3/3
JetBlue,2025-08-12T22:14:00.613725,@120011 The aircraft that was scheduled to operate your flight received some damage after and encounter with some birds in a previous flight... 1/3
JetBlue,2025-08-12T22:14:00.714324,@120011 ...which made it not able to safely continue on its schedule into tomorrow. Please let us know if you need assistance in getting... 2/3
120011,2025-08-12T22:14:00.814785,What is this @JetBlue.... I have an important business meeting tomorrow. I need to get back home 😡 https://t.co/iKlAaB9X3z
JetBlue,2025-08-12T22:14:00.918164,@120012 At https://t.co/eSjI6xdOg0?
120012,2025-08-12T22:14:01.018969,@JetBlue Yep!
JetBlue,2025-08-12T22:14:01.119220,@120012 Gotcha. It does look like that some of our retro items up for sale were/are for a limited time.
120012,2025-08-12T22:14:01.220099,"Hey @JetBlue--the model of ""What's Old is Blue Again"" disappeared from the store. Did it sell out?"
VirginAmerica,2025-08-12T22:14:01.320664,"@120013 I am very sorry for the inconvenience.
 -Andre"
120013,2025-08-12T22:14:01.420901,"@VirginAmerica Not to mention me being turned down for a first class upgrade which Virgin offered, only to find first class entirely empty on this flight."
120013,2025-08-12T22:14:01.521299,"@VirginAmerica So I’ve been informed. Checking the plane for flyability once everyone’s on board?  Again, good riddance."
VirginAmerica,2025-08-12T22:14:01.622338,"@120013 It look like we did an airplane swap, we should have you on your way very soon.
 -Andre"
120013,2025-08-12T22:14:01.723600,"@VirginAmerica 1948, from SFO to LAX.  Been a loyal customer since day one and have never experienced a mess up, let alone near disaster like this."
VirginAmerica,2025-08-12T22:14:01.824652,"@120013 I am sorry what is your flight number?
 -Andre"
120013,2025-08-12T22:14:01.926297,@VirginAmerica Fill an entire plane &amp; start to leave only to find out the plane’s not fit to fly and ask everyone to deplane? Good riddance.
VirginAmerica,2025-08-12T22:14:02.026492,"@120014 OK looks like we are doing an aircraft swap and we should have you on your way shortly.
 -Andre"
120014,2025-08-12T22:14:02.127472,@VirginAmerica Yep. Shortly being 45 -60 minutes after my original flight was meant to be leaving...👏🏽👏🏽👏🏽
120014,2025-08-12T22:14:02.228043,@VirginAmerica Had a ride home and now I don’t. Thanks to your plane issues. $35 uber ride for me!
VirginAmerica,2025-08-12T22:14:02.328829,"@120014 I am sorry about your experience. Can you give me your flight number?
 -Andre"
120014,2025-08-12T22:14:02.429219,@VirginAmerica thanks for putting us all on the plane only to find out you can’t fly because of a broken ac unit! Real nice! Never again.
