author_id,created_at,text
116815,2025-08-12T21:57:00.070081,"@AskPapaJohns Yes, one was pan. I guess those are smaller."
AskPapaJohns,2025-08-12T21:57:00.170959,@116815 Pans only come in mediums at this time.
116815,2025-08-12T21:57:00.271657,@116076 how are these both considered large pizzas? https://t.co/ErvQudb7vY
SouthwestAir,2025-08-12T21:57:00.372263,"@116816 We love being your airline of choice, Hannah! Please DM your Rapid Rewards # for some extra love. ^MR https://t.co/mQmfkXW4oV"
116816,2025-08-12T21:57:00.477406,"As a college student, @SouthwestAir seriously makes traveling 6x a year stress free. 😩💛"
SouthwestAir,2025-08-12T21:57:00.577699,"@116817 Hi, Lorenzo! Yes, children are able to sign up for Rapid Reward accounts. ^JB"
116817,2025-08-12T21:57:00.678038,@SouthwestAir In registering the website wants me to enter their email address. I can't reuse the one associated with my account. Is there a solution besides having to make email addresses for 4 and 5 year olds?
SouthwestAir,2025-08-12T21:57:00.778490,@116817 Please know one email address can be associated with multiple accounts. ^JB
116817,2025-08-12T21:57:00.879308,@SouthwestAir It won't let me do that so do I need to call or is there a trick around the web for iy denying me to reuse it
SouthwestAir,2025-08-12T21:57:00.979895,@116817 This isn't something we have a work around for. You may need to use an alternate address and update it later. ^JB
116817,2025-08-12T21:57:01.080498,"@SouthwestAir Oh, so earlier you actually meant to say that the same email CANT be used. Gotcha"
SouthwestAir,2025-08-12T21:57:01.181282,"@116817 No, my earlier message was correct. Several families have the same address associated with multiple accounts. ^JB"
116817,2025-08-12T21:57:01.282609,@SouthwestAir So what your suggestion is that at sign up I go with a different email address and then later on go and change that to the email address I want to have the same across the accounts. is that correct
SouthwestAir,2025-08-12T21:57:01.384233,@116817 You got it. ^JB
116817,2025-08-12T21:57:01.486053,@SouthwestAir Are children allowed to sign up for Rapid Rewards?
SouthwestAir,2025-08-12T21:57:01.587516,"@116818 Hmm, we may need to take a closer look, Carolyn. Feel free to DM your confirmation number. ^KJ"
116818,2025-08-12T21:57:01.688332,@SouthwestAir Thanks; just sent it.
116818,2025-08-12T21:57:01.788687,@SouthwestAir Hi! My flight for tomorrow was purchased as business select fare but it gave me a B boarding pass number instead of A1-A15..can you correct this?
SouthwestAir,2025-08-12T21:57:01.889919,@116819 We're glad we could help with some good ol karaoke! We hope you sing your heart out and we look forward to having you onboard for the ride. ^TL
116819,2025-08-12T21:57:01.992053,.@SouthwestAir loving the karaoke in MSY at gate B9! Janez is great and definitely keeping spirits alive on this late Saturday night!
SouthwestAir,2025-08-12T21:57:02.092452,"@116820 Hey, Colin. Did you file a lost and found report yet? If not, please do so here: https://t.co/LoYlrDF8jj ^MR"
116820,2025-08-12T21:57:02.192657,@SouthwestAir Just filled it out! Thank you
SouthwestAir,2025-08-12T21:57:02.293139,"@116820 You're very welcome, Colin! ^MR"
116820,2025-08-12T21:57:02.395372,@southwestair what’s the best way to get in touch with lost &amp; found? Missing Bose headphone case on a flight from MSY to MDW on Wednesday.
SouthwestAir,2025-08-12T21:57:02.497084,"@116821 We never like to hear you're disappointed, Alison. Feel free to reach back out once you complete travel, so we can follow-up with you regarding your experience. We appreciate your patience in the meantime. ^KJ"
116821,2025-08-12T21:57:02.598352,Thanks @SouthwestAir for the huge delays back to Chicago. So thrilled to be sitting in the airport for the next 5 hours. #thanksnothanks
SouthwestAir,2025-08-12T21:57:02.699244,"@116822 Hey, Anthony. Sorry if we haven't dialed you back, yet. If your concern is something we can handle via our Social Media Channels, we'd love the opportunity to try. DM us your confirmation number and your concern and we'll go from there. Thanks! ^AS"
116822,2025-08-12T21:57:02.800069,When @SouthwestAir says they’ll call you back in 15 minutes but they never do. 😞
SouthwestAir,2025-08-12T21:57:02.900418,"@116823 Heidi, your kind words warm our Heart! We always love having you onboard, and we look forward to many more great flights together. Please DM your Rapid Rewards account number for a little surprise! ^LC https://t.co/mQmfkXW4oV"
116823,2025-08-12T21:57:03.000741,"@SouthwestAir Since starting a new job on July, I’ve flown @SouthwestAir 2-4x/month. While the job &amp; biz travel may offer challenges, flying Southwest is a highlight. Your crew, convenient flights &amp; inflight service earn an A+!"
SouthwestAir,2025-08-12T21:57:03.102023,"Every seat has a story. Tweet your favorite Southwest story w/ #175stories, and we'll share our favorites!"
SouthwestAir,2025-08-12T21:57:03.202538,"@116824 Looks like that sunset over Denver just photobombed our Winglet. Either way, the results are pretty great! Thanks for sharing, Neil. ^AS"
116824,2025-08-12T21:57:03.304120,Looks like this sunset flying into #Denver was photobombed by a @SouthwestAir winglet. #windowseat https://t.co/MCAm1ecuch
Ask_WellsFargo,2025-08-12T21:57:03.404651,"@116825 Hello there, I saw your tweet. Do you need help with something specific? Pls let me know (no account number). ^NC https://t.co/q1oBDuYAdh"
116825,2025-08-12T21:57:03.505138,@Ask_WellsFargo Replied via DM
Ask_WellsFargo,2025-08-12T21:57:03.606531,@116825 We received your DM and have responded to it. Thanks. ^NC
116825,2025-08-12T21:57:03.707669,Okay Wells Fargo where's my check lol
Ask_WellsFargo,2025-08-12T21:57:03.809213,@116826 We received and have responded to your DM. Thanks. ^NC
116826,2025-08-12T21:57:03.910415,@Ask_WellsFargo i sent a dm
Ask_WellsFargo,2025-08-12T21:57:04.012136,"@116826 Sorry to learn about this. Were you able to speak with a banker about your card? If you still need assistance, DM us the relevant details, your name, address, and phone number. For your protection, don't mention account numbers. ^SC https://t.co/q1oBDuYAdh"
116826,2025-08-12T21:57:04.112606,@116827 you guys blocked my card for 3 days after i asked not to and now i've been on hold for 3 hours!! i need to use my card now
AskPayPal,2025-08-12T21:57:04.214076,"@116828 I'm sorry to hear of any frustration. I have answered your DM, please check your messages. ^IN"
116828,2025-08-12T21:57:04.314938,@AskPayPal Replied.
116828,2025-08-12T21:57:04.415490,"I don’t like the way @AskPayPal works, keeping my money pending! They never used to do that and that’s why I’m annoyed! Very annoyed!😡😥"
Ask_WellsFargo,2025-08-12T21:57:04.517400,@116829 Thanks for the feedback. I'll pass it along to the proper support team. Have a great day. ^CL
116829,2025-08-12T21:57:04.619767,"@Ask_WellsFargo Upon further review w/many online services that have sign-off feature, this is the only one that additionally asks if I'm sure I meant it."
116829,2025-08-12T21:57:04.720720,Hey @116827 Your website is the only financial site to prompt me to confirm that I want to sign off. Is this a real issue? https://t.co/kokN1qRVtP
AmazonHelp,2025-08-12T21:57:04.821368,@116830 Oh no! Did we miss the expected delivery date from your confirmation e-mail here: https://t.co/OmqrPtDrzj Please let us know. ^KL
116830,2025-08-12T21:57:04.923453,So sad @AmazonHelp @115830 ruined his FIRST Halloween by failing to deliver his tiny costume 2 days running #whypayprime? #amazon #prime
Ask_WellsFargo,2025-08-12T21:57:05.024608,@116831 Can you please tell me the location of the branch you went to? I'd like to look into this matter further. ^HE
116831,2025-08-12T21:57:05.125824,"@Ask_WellsFargo 6290 E Pacific Coast Hwy
Long Beach, CA  90803
United States"
Ask_WellsFargo,2025-08-12T21:57:05.227395,"@116831 Thank you for the information, Todd. I will pass this along and I'll have a specialist reach out to you. Pls DM us your name and phone number. Thanks. ^NC https://t.co/q1oBDuYAdh"
116831,2025-08-12T21:57:05.328386,@116827 what’s with charging 15¢ to non-customers for a roll of quarters!?  That’s ridiculous!  Definitely won’t ever be a customer there!
Ask_WellsFargo,2025-08-12T21:57:05.429433,"@116832 I'll do my best to help, Andrew. Send us a DM with more details about what happened along with your full name, address, and phone number (no account number). ^HE https://t.co/q1oBDuYAdh"
116832,2025-08-12T21:57:05.530101,@Ask_WellsFargo Can I still get my money back if I have proof that there was a card read error and I was double charged for something but when I filed a claim I was told I was a basically a liar?
Ask_WellsFargo,2025-08-12T21:57:05.630438,@116833 Click on the link provided to send us a DM Please with more information about your experience as we value the chance to address your concern (no account number). ^HE https://t.co/q1oBDuYAdh
116833,2025-08-12T21:57:05.731190,@Ask_WellsFargo Please DM me for details
Ask_WellsFargo,2025-08-12T21:57:05.833040,"@116833 Without sharing account numbers, please tell me what happened to cause you to feel this way, Marshall. I can review your concern and do my best to help. ^DC https://t.co/q1oBDuYAdh"
116833,2025-08-12T21:57:05.933864,"OMG Never had WORSE Customer Service than @116827 
#EpicFail"
Ask_WellsFargo,2025-08-12T21:57:06.035150,@116834 I'd like to have a better understanding of your situation. Please DM us and share more info about what occurred (no account number). ^NC https://t.co/q1oBDuYAdh
116834,2025-08-12T21:57:06.136275,@Ask_WellsFargo I would like to have 100$ on my account for free
Ask_WellsFargo,2025-08-12T21:57:06.236689,@116834 Tell us what happened so we can look into what we can do to help. Please don't mention account numbers. ^SC
116834,2025-08-12T21:57:06.337811,Now i gotta go to Wells Fargo and complain
Ask_WellsFargo,2025-08-12T21:57:06.451272,@116835 What happened to cause your frustration? Tell me more about your situation and I'll do my best to address your concern. Pls send us a DM (no account number). ^NC https://t.co/q1oBDuYAdh
