author_id,created_at,text
sprintcare,2025-08-12T21:51:17.188951,@115712 I understand. I would like to assist you. We would need to get you into a private secured link to further assist.
115712,2025-08-12T21:51:16.814480,@sprintcare and how do you propose we do that
115712,2025-08-12T21:51:16.915085,@sprintcare I have sent several private messages and no one is responding as usual
sprintcare,2025-08-12T21:51:17.016220,@115712 Please send us a Private Message so that we can further assist you. Just click ‘Message’ at the top of your profile.
115712,2025-08-12T21:51:17.117957,@sprintcare I did.
sprintcare,2025-08-12T21:51:17.219040,"@115712 Can you please send us a private message, so that I can gain further details about your account?"
115712,2025-08-12T21:51:17.320284,@sprintcare is the worst customer service
sprintcare,2025-08-12T21:51:17.421390,"@115713 This is saddening to hear. Please shoot us a DM, so that we can look into this for you. -KC"
115713,2025-08-12T21:51:17.522383,@sprintcare You gonna magically change your connectivity for me and my whole family ? 🤥 💯
sprintcare,2025-08-12T21:51:17.623452,"@115713 We understand your concerns and we'd like for you to please send us a Direct Message, so that we can further assist you. -AA"
115713,2025-08-12T21:51:17.724531,@sprintcare Since I signed up with you....Since day 1
sprintcare,2025-08-12T21:51:17.825133,"@115713 H there! We'd definitely like to work with you on this, how long have you been experiencing this issue? -AA"
115713,2025-08-12T21:51:17.926183,"@115714 y’all lie about your “great” connection. 5 bars LTE, still won’t load something. Smh."
sprintcare,2025-08-12T21:51:18.027342,@115715 Please send me a private message so that I can send you the link to access your account. -FR
115715,2025-08-12T21:51:18.127855,"@115714 whenever I contact customer support, they tell me I have shortcode enabled on my account, but I have never in the 4 years I've tried https://t.co/0G98RtNxPK"
Ask_Spectrum,2025-08-12T21:51:18.228659,@115716 What information is incorrect? ^JK
115716,2025-08-12T21:51:18.330406,@Ask_Spectrum Would you like me to email you a copy of one since Spectrum is not updating your training?
Ask_Spectrum,2025-08-12T21:51:18.432116,"@115716 Our department is part of the corporate office.  If you're particular area has gone to this format, we were unawa... https://t.co/P7XCmTzPQj"
115716,2025-08-12T21:51:18.533288,@Ask_Spectrum I received this from your corporate office would you like a copy?
Ask_Spectrum,2025-08-12T21:51:18.633982,@115716 No thank you. ^JK
115716,2025-08-12T21:51:18.735108,@Ask_Spectrum The correct way to do it is via an OCS Account Takeover and email Consent Form it does not need to be done in a local office
115716,2025-08-12T21:51:18.836402,@Ask_Spectrum That is INCORRECT information I have the form in front of me that is faxed over-maybe you need to maintain up to date information
Ask_Spectrum,2025-08-12T21:51:18.936705,@115716 The information pertaining to the account assumption is correct.  This does need to be done at a local outlet wit... https://t.co/P7XCmTzPQj
115716,2025-08-12T21:51:19.037522,actually that's a broken link you sent me and incorrect information https://t.co/V4yfrHR8VI
Ask_Spectrum,2025-08-12T21:51:19.138752,"@115717 Hello, My apologies for any frustrations or inconvenience. I’d be happy to look into this for you? ^MG"
115717,2025-08-12T21:51:19.240284,"Yo @Ask_Spectrum, your customer service reps are super nice— but imma start trippin if y’all don’t get my service going!"
Ask_Spectrum,2025-08-12T21:51:19.342598,@115718 I apologize for the inconvenience. I will be glad to assist you. Can you DM me your Name and acct # or phone #? -JB
115718,2025-08-12T21:51:19.443121,My picture on @Ask_Spectrum pretty much every day. Why should I pay $171 per month? https://t.co/U6ptkQa5Ik
VerizonSupport,2025-08-12T21:51:19.543946,"@115719 Help has arrived! We are sorry to see that you are having trouble. How can we help?
^HSB"
115719,2025-08-12T21:51:19.644452,"@VerizonSupport I finally got someone that helped me, thanks!"
VerizonSupport,2025-08-12T21:51:19.744949,"@115719 Awesome! If you ever need us we are just a tweet away.
^HSB"
115719,2025-08-12T21:51:19.846743,somebody from @VerizonSupport please help meeeeee 😩😩😩😩 I'm having the worst luck with your customer service
VerizonSupport,2025-08-12T21:51:19.947126,"@115720 Have your friend message us.
^ACM"
115720,2025-08-12T21:51:20.048988,@VerizonSupport My friend is without internet we need to play videogames together please our skills diminish every moment without internetz
VerizonSupport,2025-08-12T21:51:20.150748,"@115721 Please follow and DM us so that we can look into this order. 
^HSB"
115721,2025-08-12T21:51:20.252076,@VerizonSupport What else can I provide? They refuse to help me because they cannot validate the account...
VerizonSupport,2025-08-12T21:51:20.352709,"@115721 We would not be able to verify anything without authenticating your account.
^JAY"
115721,2025-08-12T21:51:20.453959,"@VerizonSupport How? I have my phone number and email, that's it. How did I get equipment and service? I'm literally trying to pay and nobody can find me?"
VerizonSupport,2025-08-12T21:51:20.554972,"@115721 We can use the order number to locate the account but will need to do so in our secure one on one chat. Please follow and DM us. 
^HSB"
115721,2025-08-12T21:51:20.656117,@115722 MD. And this was sent to the wrong address https://t.co/dMQ1WZXJOk
115722,2025-08-12T21:51:20.756414,"@115721 Hello Duke, Do you have a copy of your bill? What state are your services located in?
^NHP"
115721,2025-08-12T21:51:20.857190,@115722 Nobody can find my account or number. I walked out of a store with this. I've explained that they can find my acct via my devices serial #..
115722,2025-08-12T21:51:20.958071,"@115721 Are you referring to wireless or residential service?
^JAY"
115721,2025-08-12T21:51:21.059245,"@115722 tried to pay a bill for 60 days. No service, rude CS, and several transfers. Look up my equipment # and give me an acct #!"
VerizonSupport,2025-08-12T21:51:21.161224,"@115723 Is the light on top red?
^JAY"
115723,2025-08-12T21:51:21.263372,"@VerizonSupport Don’t know, router is downstairs. But it’s just the WiFi Nothing connected to Ethernet"
VerizonSupport,2025-08-12T21:51:21.364413,"@115723 Did the lights change on the router when this happened?
^JAY"
115723,2025-08-12T21:51:21.466108,@VerizonSupport Just randomly boots me offline there it goes again
VerizonSupport,2025-08-12T21:51:21.566959,"@115723 Do you have our Fios service?  When services go out, does the internet light on the router change color? ^BCW"
115723,2025-08-12T21:51:21.668337,@VerizonSupport Yep
VerizonSupport,2025-08-12T21:51:21.768776,"@115723 Are all your services cutting out?
^ACM"
115723,2025-08-12T21:51:21.870177,@VerizonSupport Cuts out every 20 minutes this is ridiculous
VerizonSupport,2025-08-12T21:51:21.970663,@115723 What did we do to make you feel this way and how can we fix things between us? ^KMG
115723,2025-08-12T21:51:22.072140,@115722 is the worst ISP I’ve ever had
VerizonSupport,2025-08-12T21:51:22.172439,"@115724 In what area are you located? All of your services are down at this time?
^HSB"
115724,2025-08-12T21:51:22.273638,".@VerizonSupport @115725 @115726                                                 &gt;All of VERIZON IS DOWN&lt;
When can we expect a fix ?"
VerizonSupport,2025-08-12T21:51:22.374223,"@115727 Which app are you referring too? 
^ACM"
115727,2025-08-12T21:51:22.474999,@115725 fix your app it won't even open
ChipotleTweets,2025-08-12T21:51:22.575602,@115728 I still think you look great! -Becky
115728,2025-08-12T21:51:22.676996,@ChipotleTweets @ChipotleTweets Becky is very nice
115728,2025-08-12T21:51:22.777500,"@ChipotleTweets @28 
I don't fit in my Veggie Burrito costume #Halloween https://t.co/7tJDVpzLWn"
ChipotleTweets,2025-08-12T21:51:22.878518,@115729 I'm so sorry about that. Please tell us more so we can help: https://t.co/Ax7W1Dx3Y9 -Becky
115729,2025-08-12T21:51:22.978928,@ChipotleTweets messed up today and didn’t give me my $3 burrito although I was dressed up 😭
ChipotleTweets,2025-08-12T21:51:23.079999,@115730 Hopefully we'll get there at some point! -Becky
115730,2025-08-12T21:51:23.181110,hey @ChipotleTweets wanna come to Mammoth. I'll at least eat there once a week i promise
ChipotleTweets,2025-08-12T21:51:23.283375,@115731 Guac on! I'm happy it was such a great experience. -Becky
115731,2025-08-12T21:51:23.384240,"@ChipotleTweets I had excellent service tonight too! Plenty of people on the line, went very fast, everyone was kind!"
ChipotleTweets,2025-08-12T21:51:23.486040,@115731 It's because you're smart. -Tara
115731,2025-08-12T21:51:23.586626,When you're the only one in costume #boorito @ChipotleTweets
ChipotleTweets,2025-08-12T21:51:23.687505,@115732 That's incredibly concerning. Please tell us more here: https://t.co/Ax7W1Dx3Y9 -Becky
115732,2025-08-12T21:51:23.787821,@ChipotleTweets no Diet Coke and a literal bone this Boorito was extra spooky! https://t.co/C4oCCtdUct
ChipotleTweets,2025-08-12T21:51:23.888230,@115733 Nope! Still just the $3. -Becky
115733,2025-08-12T21:51:23.988761,"@ChipotleTweets If you get queso or quac on you're bowl, its extra?"
