author_id,created_at,text
SouthwestAir,2025-08-12T22:25:00.038866,"@121767 We're sorry to hear that, Kennedy. Anything we can do to help out? ^VP"
121767,2025-08-12T22:25:00.140812,@SouthwestAir Ended up paying $50 more per ticket bc my initial reservation was lost. Was on hold for 30-45 min each time I called as well
SouthwestAir,2025-08-12T22:25:00.241830,"@121767 Apologies for the trouble. With many avenues to book, our discounted fares are the most popular &amp; sell out quickly. ^VP"
121767,2025-08-12T22:25:00.342290,@SouthwestAir customer service for group reservations is SO bad
Ask_Spectrum,2025-08-12T22:25:00.442925,"@121768 I am sorry for the poor experience. Can you please DM/PM the full service address and name on the account, as we assist customers’ countrywide. ^CD"
121768,2025-08-12T22:25:00.543325,@Ask_Spectrum We currently have all channels but a couple still go in and out. Thanks for your help
Ask_Spectrum,2025-08-12T22:25:00.643492,@121768 We are aware of an issue in that area and working to resolve it. There is no estimate time of repair available. We are working to resolve it as fast as possible. ^CD
121768,2025-08-12T22:25:00.744627,@Ask_Spectrum The app works fine though
121768,2025-08-12T22:25:00.846301,@Ask_Spectrum @121769 Why are all the lower channels out including local &amp; satellite.  I'm in Lincoln but friends in other towns are same
Ask_Spectrum,2025-08-12T22:25:00.947114,"@121769 I'm sorry to hear about the service issue, I can certainly take a look. Please Follow/DM the account information including the full address and phone number. ^CL"
121769,2025-08-12T22:25:01.048160,@Ask_Spectrum Hey I'd Be better getting dial up your speeds so slow :/ https://t.co/8hdfdMGIbE
sprintcare,2025-08-12T22:25:01.149882,"@121770 Thanks for reaching out to us. Please send us a Direct Message, so that we can further assist you. -MJ"
121770,2025-08-12T22:25:01.251330,@sprintcare Ion got sprint 🤪🙅🏾‍♀️ #TeamVERIZON
121770,2025-08-12T22:25:01.351616,@ spoofing 😭😂 https://t.co/Ijjle3hFug
sprintcare,2025-08-12T22:25:01.454314,"@121771 Good afternoon. We truly hate to see you leave. If there is anything we can do, please allow us to try."
121771,2025-08-12T22:25:01.555106,"@sprintcare Unless you drastically improve your service &amp; coverage then I feel like you will continue to lose customers IMO. Personally, I would"
121771,2025-08-12T22:25:01.657533,@sprintcare Much rather pay a little more money per month and actually have a useable phone than pay practically nothing &amp; never be able to use it
121771,2025-08-12T22:25:01.757843,"@115714 I am at the end of my rope with you guys, leaving for Verizon. The service is unbearable"
sprintcare,2025-08-12T22:25:01.859722,@121772 Is there anything we can do to help at all? Ange L
121772,2025-08-12T22:25:01.960478,@sprintcare No I’m not changing my mind. I’m off ya’ll
sprintcare,2025-08-12T22:25:02.061393,@121772 Oh no. Hey Cheyenne. We would like to change your mind today. Would you please send us a DM? Thank you. Ange L
121772,2025-08-12T22:25:02.161813,I can’t wait until my contract with @115714  is up.
sprintcare,2025-08-12T22:25:02.262588,@121773 Sounds like something we should look into. What's going on? -JT
121774,2025-08-12T22:25:02.363368,"@sprintcare @121773 One thing yall can do it outpay  Verizon for the rights to play free NFL games. I’d be thankful

Love,
A sprint customer w/ terrible service"
sprintcare,2025-08-12T22:25:02.464537,@121774 Sounds like something we should look into. What's going on? Please send us a DM and follow us so we can help. -JT
121774,2025-08-12T22:25:02.566546,@sprintcare Get the rights to play nfl games on our phone instead of Verizon. That way I can watch the @121775 while I’m at drill for the national guard
121773,2025-08-12T22:25:02.667028,Y’all are the worst @115714
AmericanAir,2025-08-12T22:25:02.767617,@121776 We really would like to turn this around for you. Our team will reach out to you soon.
121776,2025-08-12T22:25:02.869466,"@Americanair #theDMVoftheair
Terrible customer service on the ground and in the air. Save yourself the pain and fly just about anyone else"
AmericanAir,2025-08-12T22:25:02.970681,@121777 We don't want you to feel that way. We treat all our customers well and love flying you to AAmazing places!
